market_code,所属概念数量,所属概念,code,股票代码
17,10,粮食概念;玉米;俄乌冲突概念;预制菜;乳业;乡村振兴;国企改革;养老概念;沪股通;融资融券,600127,600127.SH
17,10,高端装备;在线教育;海工装备;人民币贬值受益;股权转让(并购重组);跨境电商;融资融券;2026中报预增;沪股通;摘帽,603268,603268.SH
17,8,乡村振兴;国企改革;京津冀一体化;职业教育;虚拟数字人;一带一路;人工智能;沪股通,600861,600861.SH
17,0,,603585,603585.SH
33,31,东数西算(算力);云办公;云计算;云游戏;数据安全;5G;华为鲲鹏;智慧政务;腾讯概念;抖音概念(字节概念);华为概念;阿里巴巴概念;物联网;鸿蒙概念;AI智能体;AIGC概念;智慧城市;数据要素;元宇宙;华为手机;AI应用;人工智能;粤港澳大湾区;DeepSeek概念;数字经济;智能家居;蚂蚁集团概念;互联网金融;芯片概念;深股通;融资融券,301382,301382.SZ
17,20,大飞机;军民融合;军工信息化;航空发动机;军工;低空经济;央企国企改革;卫星导航;商业航天;无人机;国企改革;无人驾驶;PPP概念;可控核聚变;毫米波雷达;信创;华为概念;5G;沪股通;融资融券,600562,600562.SH
33,47,华为欧拉;云办公;财税数字化;华为鲲鹏;网络安全;云计算;数据安全;ChatGPT概念;智谱AI;智慧政务;信创;华为昇腾;鸿蒙概念;时空大数据;AI智能体;百度概念;数据要素;数字货币;AI应用;AIGC概念;在线教育;区块链;移动支付;数字孪生;腾讯概念;智慧城市;车联网(车路协同);军工信息化;DeepSeek概念;职业教育;数字经济;人工智能;蚂蚁集团概念;东数西算(算力);华为概念;低空经济;数据中心(AIDC);军工;无人机;无人驾驶;机器人概念;跨境电商;粤港澳大湾区;5G;乡村振兴;融资融券;深股通,300047,300047.SZ
33,8,期货概念;参股银行;ST板块;区块链;国企改革;碳交易;污水处理;碳中和,000488,000488.SZ
17,6,高股息精选;同花顺中特估100;证金持股;跨境支付(CIPS);沪股通;融资融券,601398,601398.SH
33,9,农业种植;乳业;土地流转;IP经济(谷子经济);乡村振兴;海峡两岸;股权转让(并购重组);深股通;融资融券,300972,300972.SZ
151,5,无人驾驶;专精特新;新股与次新股;融资融券;人民币贬值受益,920020,920020.BJ
33,8,储能;充电桩;光伏概念;一带一路;粤港澳大湾区;人民币贬值受益;深股通;融资融券,301658,301658.SZ
33,15,盐湖提锂;小金属概念;固态电池;动力电池回收;化肥;锂电池概念;2026一季报预增;西部大开发;同花顺漂亮100;特斯拉概念;新能源汽车;深股通;融资融券;证金持股;2026中报预增,002466,002466.SZ
17,7,超级品牌;啤酒概念;证金持股;同花顺漂亮100;国企改革;沪股通;融资融券,600600,600600.SH
33,6,高股息精选;家用电器;DeepSeek概念;人工智能;深股通;融资融券,002508,002508.SZ
33,7,装配式建筑;新型城镇化;文化传媒概念;碳交易;碳中和;融资融券;华为概念,000926,000926.SZ
17,16,绿色电力;碳交易;同花顺中特估100;抽水蓄能;国企改革;碳中和;央企国企改革;钒电池;光热发电;风电;氢能源;同花顺漂亮100;储能;华为概念;融资融券;沪股通,600905,600905.SH
17,8,物业管理;京津冀一体化;数字经济;国企改革;智能家居;沪股通;融资融券;股权转让(并购重组),600743,600743.SH
17,10,生物质能发电;绿色电力;PPP概念;国企改革;固废处理;垃圾分类;污水处理;西部大开发;储能;沪股通,601827,601827.SH
17,5,白酒概念;国企改革;京津冀一体化;沪股通;融资融券,600559,600559.SH
33,6,民爆概念;雅下水电概念;西部大开发;国企改革;芯片概念;深股通,002827,002827.SZ
17,3,绿色电力;沪股通;融资融券,603866,603866.SH
33,13,航运概念;自由贸易港;福建自贸区;统一大市场;跨境电商;国企改革;一带一路;海峡两岸;智能物流;绿色电力;融资融券;股权转让(并购重组);深股通,000905,000905.SZ
17,6,高股息精选;沪股通;融资融券;PPP概念;国企改革;DeepSeek概念,600012,600012.SH
33,11,白酒概念;超级品牌;高股息精选;证金持股;同花顺漂亮100;参股券商;国企改革;西部大开发;深股通;融资融券;2026中报预增,000858,000858.SZ
33,12,旅游概念;IP经济(谷子经济);网红经济;手机游戏;文化传媒概念;电子竞技;共同富裕示范区;元宇宙;抖音概念(字节概念);虚拟现实;深股通;融资融券,300144,300144.SZ
17,6,国企改革;光伏建筑一体化;军工;股权转让(并购重组);沪股通;融资融券,600810,600810.SH
33,4,猪肉;养鸡;深股通;融资融券,300761,300761.SZ
33,18,兵装重组概念;军民融合;西部大开发;长安汽车概念;军工信息化;国企改革;军工;专精特新;机器人概念;央企国企改革;无人机;新能源汽车;无人驾驶;比亚迪概念;汽车电子;融资融券;股权转让(并购重组);深股通,002265,002265.SZ
17,10,绿色电力;风电;充电桩;国企改革;污水处理;一带一路;燃料电池;PPP概念;地下管网;2026中报预增,600969,600969.SH
17,24,柔性直流输电;智能电网;特高压;风电;东数西算(算力);量子科技;核电;数据中心(AIDC);可控核聚变;水利;中字头股票;储能;央企国企改革;光伏概念;国企改革;西部大开发;超级电容;高端装备;芯片概念;同花顺中特估100;融资融券;第三代半导体;人工智能;沪股通,601179,601179.SH
17,6,绿色电力;风电;国企改革;证金持股;沪股通;融资融券,600780,600780.SH
151,3,融资融券;禽流感;动物疫苗,920729,920729.BJ
17,3,高股息精选;沪股通;融资融券,601128,601128.SH
151,6,专精特新;高端装备;新股与次新股;融资融券;国企改革;央企国企改革,920160,920160.BJ
33,12,特钢概念;国企改革;雄安新区;京津冀一体化;钒电池;钠离子电池;核电;储能;比亚迪概念;深股通;融资融券;可控核聚变,000709,000709.SZ
17,9,代糖概念;维生素;高股息精选;参股银行;合成生物;生物疫苗;西部大开发;融资融券;沪股通,600873,600873.SH
33,15,算力租赁;东数西算(算力);电力物联网;卫星导航;数据中心(AIDC);3D打印;物联网;华为概念;鸿蒙概念;人工智能;军工;机器人概念;工业互联网;新能源汽车;深股通,002730,002730.SZ
17,9,煤炭概念;超超临界发电;绿色电力;国企改革;央企国企改革;虚拟电厂;储能;沪股通;融资融券,600508,600508.SH
33,14,旅游概念;参股银行;网约车;虚拟数字人;国企改革;AIGC概念;西部大开发;元宇宙;人工智能;央企国企改革;虚拟现实;机器人概念;人形机器人;深股通,002059,002059.SZ
17,17,天然气;证金持股;绿色电力;POE胶膜;国企改革;深圳国企改革;氢能源;DeepSeek概念;华为数字能源;燃料电池;智慧城市;沪股通;融资融券;百度概念;固态电池;光伏概念;数据中心(AIDC),601139,601139.SH
17,8,新型城镇化;地下管网;国企改革;污水处理;西部大开发;数据要素;智慧城市;2026中报预增,601368,601368.SH
17,13,青蒿素;医药电商;仿制药一致性评价;创新药;减肥药;合成生物;NMN概念;国企改革;智能医疗;央企国企改革;DeepSeek概念;沪股通;融资融券,600062,600062.SH
17,13,医药电商;仿制药一致性评价;肝炎概念;生物疫苗;创新药;幽门螺杆菌概念;参股券商;国企改革;医疗器械概念;西部大开发;创投;沪股通;融资融券,600252,600252.SH
17,8,人形机器人;传感器;机器人概念;苹果概念;消费电子概念;华为概念;专精特新;沪股通,605488,605488.SH
17,8,物业管理;预制菜;上海国企改革;土地流转;乡村振兴;国企改革;沪股通;融资融券,600675,600675.SH
33,5,污水处理;可降解塑料;2026一季报预增;融资融券;深股通,002521,002521.SZ
33,8,商业航天;军工;卫星导航;芯片概念;专精特新;深股通;融资融券,301571,301571.SZ
17,4,医药电商;家庭医生;沪股通;融资融券,603939,603939.SH
33,15,创新药;幽门螺杆菌概念;CRO概念;仿制药一致性评价;流感;眼科医疗;毛发医疗;医美概念;医疗器械概念;智能医疗;宠物经济;人工智能;AI应用;深股通;融资融券,301096,301096.SZ
33,6,核电;海工装备;垃圾分类;人民币贬值受益;深股通;融资融券,301468,301468.SZ
33,17,家庭医生;独角兽概念;数字经济;智慧城市;海峡两岸;文化传媒概念;人工智能;智能医疗;创投;东数西算(算力);国企改革;医疗器械概念;充电桩;数据中心(AIDC);深股通;融资融券;摘帽,300300,300300.SZ
17,23,军民融合;西部大开发;国企改革;成飞概念;央企国企改革;低空经济;汽车热管理;军工;航空发动机;长安汽车概念;高端装备;小米汽车;华为汽车;新能源汽车;华为概念;比亚迪概念;储能;小米概念;传感器;汽车电子;华为数字能源;融资融券;沪股通,600523,600523.SH
33,31,财税数字化;时空大数据;云计算;ChatGPT概念;网络安全;国资云;AI智能体;智慧城市;核污染防治;物联网;腾讯概念;人工智能;地下管网;DeepSeek概念;安防;水利;华为概念;低空经济;京津冀一体化;传感器;机器人概念;无人机;高端装备;一带一路;天然气;国企改革;央企国企改革;芯片概念;股权转让(并购重组);深股通,300523,300523.SZ
33,7,横琴新区;人民币贬值受益;家用电器;华为汽车;新能源汽车;MiniLED;摘帽,002005,002005.SZ
33,22,智能电网;数据中心(AIDC);特高压;虚拟电厂;高压快充;充电桩;风电;光伏概念;光伏建筑一体化;超级电容;储能;绿色电力;阿里巴巴概念;高端装备;氢能源;燃料电池;京津冀一体化;雄安新区;中俄贸易概念;俄乌冲突概念;深股通;融资融券,002350,002350.SZ
151,3,跨境电商;融资融券;人民币贬值受益,920765,920765.BJ
33,7,商业航天;智能家居;露营经济;专精特新;跨境电商;深股通;融资融券,301595,301595.SZ
17,10,绿色电力;虚拟电厂;光伏建筑一体化;充电桩;储能;光伏概念;共同富裕示范区;长三角一体化;沪股通;融资融券,603105,603105.SH
33,2,融资融券;深股通,002847,002847.SZ
33,10,盐湖提锂;小金属概念;化肥;金属铜;锂电池概念;西部大开发;国企改革;央企国企改革;深股通;融资融券,000762,000762.SZ
33,8,医药电商;医美概念;三胎概念;养老概念;跨境电商;医疗器械概念;深股通;融资融券,300888,300888.SZ
17,24,一体化压铸;华为汽车;网约车;京津冀一体化;车联网(车路协同);DeepSeek概念;无人驾驶;小米汽车;燃料电池;百度概念;国企改革;换电概念;星闪概念;新能源汽车;智能座舱;动力电池回收;华为概念;充电桩;储能;固态电池;高压快充;汽车芯片;沪股通;融资融券,600733,600733.SH
33,15,光刻胶;PM2.5;医疗器械概念;高端装备;物联网;智慧城市;芯片概念;污水处理;垃圾分类;食品安全;PPP概念;碳中和;深股通;融资融券;AI应用,300203,300203.SZ
151,7,军民融合;航空发动机;融资融券;无人机;减速器;军工;专精特新,920006,920006.BJ
17,11,电力物联网;智能电网;量子科技;军工信息化;网络安全;信创;工业互联网;数据安全;虚拟电厂;数据要素;融资融券,688171,688171.SH
33,11,特色小镇;物业管理;装配式建筑;参股券商;京津冀一体化;国企改革;碳交易;证金持股;碳中和;深股通;融资融券,000402,000402.SZ
17,6,乳业;三胎概念;数据要素;AI智能体;沪股通;融资融券,600882,600882.SH
17,42,抽水蓄能;中字头股票;绿色电力;雅下水电概念;碳交易;风电;光热发电;土壤修复;新型城镇化;水利;同花顺中特估100;PPP概念;央企国企改革;污水处理;雄安新区;碳中和;虚拟电厂;乡村振兴;国企改革;一带一路;海工装备;京津冀一体化;核电;证金持股;储能;特高压;DeepSeek概念;AI智能体;燃料电池;智慧城市;同花顺漂亮100;人工智能;高端装备;低空经济;光伏概念;东数西算(算力);数据中心(AIDC);金属钴;商业航天;小金属概念;沪股通;融资融券,601669,601669.SH
17,27,国资云;算力租赁;Web3.0;NFT概念;区块链;蚂蚁集团概念;数据要素;DeepSeek概念;职业教育;数字货币;数字经济;东数西算(算力);人工智能;雅下水电概念;水利;乡村振兴;自由贸易港;华为概念;数据中心(AIDC);低空经济;新型城镇化;国企改革;海南自贸区;无人机;沪股通;股权转让(并购重组);融资融券,603300,603300.SH
33,13,仿制药一致性评价;维生素;创新药;肝炎概念;医美概念;流感;农业种植;医药电商;毛发医疗;土地流转;乡村振兴;融资融券;深股通,300158,300158.SZ
17,6,国企改革;央企国企改革;京津冀一体化;沪股通;融资融券;2026中报预增,600230,600230.SH
17,5,烟草;共同富裕示范区;创投;长三角一体化;国企改革,600235,600235.SH
17,16,金属铅;黄金概念;金属镍;金属铜;金属回收;小金属概念;固废处理;土壤修复;一带一路;污水处理;垃圾分类;生物质能发电;PPP概念;沪股通;2026中报预增;融资融券,603588,603588.SH
17,14,碳交易;参股券商;央企国企改革;信托概念;钒电池;期货概念;智能电网;碳中和;国企改革;储能;特高压;物联网;沪股通;融资融券,600517,600517.SH
17,12,装配式建筑;地下管网;新型城镇化;房屋检测;国企改革;水利;西部大开发;雅下水电概念;一带一路;工业互联网;机器人概念;沪股通,600939,600939.SH
33,4,航运概念;一带一路;专精特新;股权转让(并购重组),001205,001205.SZ
33,17,可控核聚变;军工信息化;富士康概念;无线充电;军工;核电;光伏概念;低空经济;比亚迪概念;新能源汽车;飞行汽车(eVTOL);可降解塑料;医疗器械概念;信创;储能;两轮车;深股通,002735,002735.SZ
22,2,ST板块;白酒概念,600365,600365.SH
33,14,基因测序;阿尔茨海默概念;创新药;智能医疗;仿制药一致性评价;医药电商;AI应用;脑机接口;人工智能;京津冀一体化;独角兽概念;创投;专精特新;深股通,300016,300016.SZ
33,17,BC电池;HJT电池;TOPCON电池;钙钛矿电池;硅能源;光伏概念;锂电池概念;高端装备;粤港澳大湾区;第三代半导体;芯片概念;先进封装;PET铜箔;PCB概念;玻璃基板;融资融券;深股通,300724,300724.SZ
17,5,证金持股;央企国企改革;国企改革;沪股通;融资融券,600029,600029.SH
17,6,仿制药一致性评价;创新药;辅助生殖;京津冀一体化;数字经济;沪股通,600488,600488.SH
17,11,细胞免疫治疗;创新药;仿制药一致性评价;幽门螺杆菌概念;生物疫苗;医药电商;智能医疗;人工智能;华为概念;融资融券;沪股通,688658,688658.SH
