股票代码,code,所属概念,market_code,所属概念数量
300112.SZ,300112,新型工业化;人工智能;机器人概念;物联网;专精特新;机器视觉;军工;华为概念;新能源汽车;工业母机;氢能源;传感器;核电;光热发电;毫米波雷达;太赫兹,33,16.0
002340.SZ,002340,金属钴;金属镍;小金属概念;金属铜;钠离子电池;金属回收;动力电池回收;黄金概念;固态电池;锂电池概念;稀土永磁;石墨烯;宁德时代概念;汽车拆解概念;固废处理;氢能源;储能;燃料电池;污水处理;一带一路;碳中和;垃圾分类;粤港澳大湾区;比亚迪概念;土壤修复;新能源汽车;特斯拉概念;专精特新;低空经济;机器人概念;人形机器人;深股通;融资融券,33,33.0
601128.SH,601128,高股息精选;沪股通;融资融券,17,3.0
920037.BJ,920037,无人机;特高压;智能电网;军工;专精特新;融资融券;中俄贸易概念,151,7.0
000719.SZ,000719,NFT概念;高股息精选;文化传媒概念;知识产权保护;参股银行;国企改革;托育服务;职业教育;数据确权;虚拟数字人;一带一路;在线教育;AIGC概念;数字经济;AI应用;数据要素;人工智能;腾讯概念;深股通;融资融券,33,20.0
920396.BJ,920396,专精特新;融资融券;核电;可控核聚变,151,4.0
600755.SH,600755,参股券商;航运概念;统一大市场;高股息精选;养老概念;参股银行;国企改革;期货概念;中俄贸易概念;医疗器械概念;福建自贸区;一带一路;智能医疗;DeepSeek概念;海峡两岸;风电;动力电池回收;锂电池概念;小金属概念;华为数字能源;沪股通;融资融券,17,22.0
600377.SH,600377,高股息精选;国企改革;沪股通;融资融券,17,4.0
600818.SH,600818,共享单车;ST板块;网红经济;三胎概念;两轮车;物业管理;知识产权保护;风电,22,8.0
920895.BJ,920895,融资融券;农机;专精特新,151,3.0
600409.SH,600409,消毒剂;有机硅概念;钠离子电池;国企改革;京津冀一体化;绿色电力;光伏概念;华为概念;沪股通;融资融券;2026中报预增,17,11.0
601222.SH,601222,虚拟电厂;绿色电力;光伏建筑一体化;华为数字能源;风电;电力物联网;智能电网;储能;TOPCON电池;充电桩;东数西算(算力);蚂蚁集团概念;区块链;光伏概念;氢能源;量子科技;人工智能;物联网;华为概念;锂电池概念;低空经济;飞行汽车(eVTOL);沪股通;融资融券,17,24.0
600125.SH,600125,航运概念;统一大市场;冷链物流;国企改革;中俄贸易概念;一带一路;碳中和;沪股通;融资融券,17,9.0
601997.SH,601997,高股息精选;西部大开发;沪股通;融资融券,17,4.0
001289.SZ,001289,抽水蓄能;碳交易;绿色电力;新疆振兴;碳中和;风电;国企改革;央企国企改革;乡村振兴;光热发电;同花顺漂亮100;DeepSeek概念;一带一路;融资融券;深股通,33,15.0
603277.SH,603277,机器人概念;人民币贬值受益;高股息精选;沪股通,17,4.0
600926.SH,600926,高股息精选;沪股通;融资融券,17,3.0
002358.SZ,002358,柔性直流输电;智能电网;特高压;风电;核电;充电桩;垃圾分类;储能;数据中心(AIDC);一带一路;智慧灯杆;高压快充;国企改革;光伏概念;商业航天;智能物流;机器人概念;新能源汽车;深股通,33,19.0
002541.SZ,002541,同花顺中特估100;PPP概念;装配式建筑;机器人概念;光伏概念;2026中报预增;融资融券;深股通,33,8.0
600468.SH,600468,柔性直流输电;智能电网;风电;核电;海工装备;储能;军民融合;可控核聚变;京津冀一体化;超导概念;氢能源;军工;一带一路;国企改革;沪股通,17,15.0
688583.SH,688583,空间计算;大飞机;阿里巴巴概念;机器人概念;特斯拉概念;专精特新;比亚迪概念;3D打印;宁德时代概念;沪股通;融资融券,17,11.0
000957.SZ,000957,中俄贸易概念;国企改革;氢能源;人民币贬值受益;燃料电池;人工智能;车联网(车路协同);新能源汽车;无人驾驶;深股通;融资融券;汽车电子,33,12.0
600582.SH,600582,高股息精选;煤炭概念;国企改革;央企国企改革;中俄贸易概念;人工智能;机器人概念;华为概念;沪股通;融资融券;F5G概念,17,11.0
601669.SH,601669,抽水蓄能;中字头股票;绿色电力;雅下水电概念;碳交易;风电;光热发电;土壤修复;新型城镇化;水利;同花顺中特估100;PPP概念;央企国企改革;污水处理;雄安新区;碳中和;虚拟电厂;乡村振兴;国企改革;一带一路;海工装备;京津冀一体化;核电;证金持股;储能;特高压;DeepSeek概念;AI智能体;燃料电池;智慧城市;同花顺漂亮100;人工智能;高端装备;低空经济;光伏概念;东数西算(算力);数据中心(AIDC);金属钴;商业航天;小金属概念;沪股通;融资融券,17,42.0
601033.SH,601033,生物质能发电;绿色电力;PPP概念;国企改革;垃圾分类;固废处理;储能;粤港澳大湾区;沪股通;融资融券,17,10.0
920564.BJ,920564,商业航天;西部大开发;融资融券;空间计算;智慧城市;时空大数据;旅游概念;数据要素;数字孪生;数字乡村;多模态AI;华为鲲鹏;华为昇腾;人工智能;云计算;乡村振兴;DeepSeek概念,151,17.0
002893.SZ,002893,碳交易;碳中和;京津冀一体化;储能;国企改革;建筑节能;空气能热泵,33,7.0
601838.SH,601838,高股息精选;国企改革;西部大开发;沪股通;融资融券,17,5.0
000937.SZ,000937,煤炭概念;煤化工概念;国企改革;京津冀一体化;深股通;融资融券,33,6.0
601390.SH,601390,同花顺中特估100;证金持股;中字头股票;参股券商;国企改革;央企国企改革;PPP概念;新型城镇化;一带一路;水利;金属铜;金属铅;金属锌;高铁;人工智能;金属钴;小金属概念;低空经济;沪股通;融资融券,17,20.0
920833.BJ,920833,西部大开发;融资融券;新能源汽车;两轮车;专精特新,151,5.0
002945.SZ,002945,互联网金融;西部大开发;创投;融资融券;深股通,33,5.0
601096.SH,601096,智能电网;特高压;风电;核电;央企国企改革;光伏概念;国企改革;股权转让(并购重组);沪股通;融资融券,17,10.0
300628.SZ,300628,云办公;海峡两岸;福建自贸区;信创;腾讯概念;工业互联网;AI应用;人民币贬值受益;高股息精选;深股通;融资融券,33,11.0
002884.SZ,002884,高股息精选;水利;空气能热泵;人民币贬值受益;深股通,33,5.0
920020.BJ,920020,无人驾驶;专精特新;新股与次新股;融资融券;人民币贬值受益,151,5.0
002758.SZ,002758,化肥;生态农业;粮食概念;农村电商;农业种植;供销社;俄乌冲突概念;乡村振兴;医药电商;土壤修复;冷链物流;共同富裕示范区;中俄贸易概念;农机;数字乡村;数字经济;无人机;深股通,33,18.0
688116.SH,688116,钠离子电池;宁德时代概念;固态电池;锂电池概念;石墨烯;储能;高压快充;比亚迪概念;机器人概念;专精特新;特斯拉概念;超级电容;沪股通;融资融券,17,14.0
002648.SZ,002648,煤化工概念;环氧丙烷;丙烯酸;POE胶膜;氢能源;三胎概念;锂电池概念;燃料电池;互联网金融;长三角一体化;融资融券;深股通;2026中报预增,33,13.0
920870.BJ,920870,第三代半导体;高端装备;风电;融资融券;新型工业化;工业母机;专精特新,151,7.0
920971.BJ,920971,存储芯片;先进封装;商业航天;锂电池概念;融资融券;芯片概念;光伏概念;专精特新,151,8.0
600064.SH,600064,证金持股;参股券商;高股息精选;参股银行;国企改革;污水处理;创投;融资融券;沪股通,17,9.0
000932.SZ,000932,特钢概念;同花顺中特估100;国企改革;绿色电力;高铁;核电;海工装备;军工;新能源汽车;华为概念;深股通;融资融券,33,12.0
000401.SZ,000401,水泥概念;化债概念(AMC概念);国企改革;绿色电力;雄安新区;京津冀一体化;固废处理;深股通;融资融券;核电,33,10.0
002061.SZ,002061,国企改革;PPP概念;装配式建筑;新型城镇化;共同富裕示范区;水利;一带一路;长三角一体化;人工智能;机器人概念;深股通;融资融券,33,12.0
601568.SH,601568,煤化工概念;水泥概念;国企改革;西部大开发;绿色电力;氢能源;沪股通;融资融券,17,8.0
600035.SH,600035,高股息精选;国企改革;在线教育;智能医疗;人工智能;氢能源;ETC;国产操作系统;车联网(车路协同);物联网;华为概念;无线耳机;WiFi 6;沪股通;融资融券,17,15.0
600528.SH,600528,地下管网;国企改革;高铁;央企国企改革;污水处理;海工装备;DeepSeek概念;人工智能;工业互联网;高端装备;抽水蓄能;机器人概念;沪股通;融资融券;中字头股票,17,15.0
000652.SZ,000652,信托概念;参股券商;固废处理;新型城镇化;国企改革;雄安新区;化债概念(AMC概念);PPP概念;京津冀一体化;流感;碳交易;生物质能发电;碳中和;创投;绿色电力;证金持股;独角兽概念;动力电池回收;深股通;融资融券,33,20.0
002761.SZ,002761,PPP概念;装配式建筑;新型城镇化;雅下水电概念;国企改革;乡村振兴;固废处理;水利;污水处理;建筑节能;土壤修复;共同富裕示范区;一带一路;DeepSeek概念;智慧城市;深股通;融资融券,33,17.0
601990.SH,601990,期货概念;国企改革;创投;沪股通;融资融券,17,5.0
301283.SZ,301283,三胎概念;人民币贬值受益;粤港澳大湾区;专精特新;融资融券,33,5.0
603049.SH,603049,两轮车;新能源汽车;比亚迪概念;融资融券,17,4.0
300663.SZ,300663,财税数字化;华为盘古;无人零售;数字货币;Web3.0;化债概念(AMC概念);跨境支付(CIPS);移动支付;AI应用;华为欧拉;互联网金融;虚拟数字人;数据确权;数字乡村;鸿蒙概念;智谱AI;数据要素;区块链;华为鲲鹏;AI智能体;蚂蚁集团概念;乡村振兴;智慧城市;脑机接口;数字经济;电子身份证;信创;数据安全;网络安全;DeepSeek概念;京津冀一体化;人工智能;百度概念;云计算;腾讯概念;阿里巴巴概念;创投;物联网;华为昇腾;量子科技;华为概念;商业航天;小米概念;东数西算(算力);数据中心(AIDC);芯片概念;深股通;融资融券,33,48.0
605368.SH,605368,天然气;高股息精选;DeepSeek概念;沪股通,17,4.0
920717.BJ,920717,融资融券;天然气,151,2.0
600323.SH,600323,生物质能发电;天然气;碳交易;国企改革;绿色电力;固废处理;垃圾分类;污水处理;沪股通;融资融券;创投;氢能源;智慧城市;粤港澳大湾区;股权转让(并购重组),17,15.0
002060.SZ,002060,抽水蓄能;绿色电力;PPP概念;高股息精选;国企改革;风电;水利;新型城镇化;乡村振兴;污水处理;一带一路;氢能源;智慧城市;储能;粤港澳大湾区;燃料电池;深股通;融资融券,33,18.0
920007.BJ,920007,新股与次新股;融资融券;一带一路;光伏概念;人民币贬值受益,151,5.0
920022.BJ,920022,新能源汽车;氢能源;比亚迪概念;传感器;专精特新;新股与次新股;融资融券,151,7.0
920553.BJ,920553,高端装备;融资融券;烟草;工业母机,151,4.0
601878.SH,601878,期货概念;国企改革;共同富裕示范区;沪股通;融资融券,17,5.0
603279.SH,603279,污水处理;高股息精选;融资融券;沪股通,17,4.0
601800.SH,601800,同花顺中特估100;证金持股;中字头股票;参股券商;国企改革;央企国企改革;碳交易;雅下水电概念;雄安新区;水利;一带一路;风电;核电;高铁;AI智能体;沪股通;融资融券;商业航天,17,18.0
601188.SH,601188,冰雪产业;参股银行;旅游概念;乡村振兴;国企改革;黑龙江自贸区;污水处理;水利;石墨电极;绿色电力;DeepSeek概念;风电;石墨烯;宁德时代概念,17,14.0
300163.SZ,300163,建筑节能;专精特新;人民币贬值受益,33,3.0
920682.BJ,920682,光纤概念;海工装备;军工;风电;金属铜;融资融券;特高压;核电;光伏概念;充电桩;专精特新,151,11.0
600874.SH,600874,证金持股;PPP概念;固废处理;国企改革;污水处理;雄安新区;地下管网;绿色电力;京津冀一体化;储能;机器人概念;沪股通;融资融券,17,13.0
600348.SH,600348,煤炭概念;超超临界发电;国企改革;氢能源;钠离子电池;风电;储能;碳纤维;TOPCON电池;光伏概念;沪股通;融资融券,17,12.0
300062.SZ,300062,智能电网;充电桩;储能;绿色电力;高压快充;光伏概念;高铁;福建自贸区;一带一路;海峡两岸;锂电池概念;宁德时代概念;机器人概念;新能源汽车;深股通,33,15.0
300044.SZ,300044,ST板块;养老概念;安防;乡村振兴;新型工业化;无人驾驶;人脸识别;PPP概念;机器人概念;网络游戏;车联网(车路协同);军民融合;人工智能;智慧城市;机器视觉;手机游戏;数据要素;低空经济;时空大数据;军工;无人机;粤港澳大湾区;抖音概念(字节概念);5G;数据中心(AIDC),33,25.0
002255.SZ,002255,核电;可控核聚变;氢能源;固废处理;污水处理;充电桩;高端装备;光伏概念;绿色电力;芯片概念;第三代半导体;融资融券;深股通,33,13.0
920260.BJ,920260,高端装备;中俄贸易概念;页岩气;西部大开发;融资融券;天然气;专精特新,151,7.0
002601.SZ,002601,钛白粉概念;金属钴;石墨电极;养老概念;小金属概念;钒电池;锂电池概念;固态电池;氢能源;宁德时代概念;高股息精选;天然气;深股通;融资融券,33,14.0
002959.SZ,002959,宠物经济;网红经济;露营经济;三胎概念;跨境电商;净水概念;创投;拼多多概念;家用电器;粤港澳大湾区;融资融券;深股通,33,12.0
601860.SH,601860,高股息精选;沪股通;融资融券,17,3.0
600975.SH,600975,猪肉;冷链物流;乡村振兴;国企改革;华为概念;沪股通;融资融券,17,7.0
920802.BJ,920802,医疗器械概念;PM2.5;融资融券,151,3.0
000498.SZ,000498,高股息精选;同花顺中特估100;PPP概念;国企改革;装配式建筑;水利;一带一路;绿色电力;高铁;智慧城市;腾讯概念;深股通;融资融券,33,13.0
300910.SZ,300910,人民币贬值受益;深股通;融资融券,33,3.0
002827.SZ,002827,民爆概念;雅下水电概念;西部大开发;国企改革;芯片概念;深股通,33,6.0
920075.BJ,920075,AI应用;融资融券;多模态AI;文化传媒概念;IP经济(谷子经济);人工智能;AIGC概念,151,7.0
688009.SH,688009,国企改革;央企国企改革;高铁;智慧城市;低空经济;华为概念;5G;芯片概念;中字头股票;沪股通;融资融券,17,11.0
600295.SH,600295,煤炭概念;高股息精选;水泥概念;西部大开发;小金属概念;创投;硅能源;沪股通;光伏概念;风电;融资融券,17,11.0
920926.BJ,920926,鸿蒙概念;融资融券;跨境电商;物联网;智能家居;家用电器;人民币贬值受益,151,7.0
920906.BJ,920906,高端装备;长安汽车概念;融资融券;机器人概念;比亚迪概念;智能座舱;无人驾驶;新能源汽车,151,8.0
600897.SH,600897,国企改革;福建自贸区;海峡两岸;沪股通;融资融券,17,5.0
600517.SH,600517,碳交易;参股券商;央企国企改革;信托概念;钒电池;期货概念;智能电网;碳中和;国企改革;储能;特高压;物联网;沪股通;融资融券,17,14.0
