market_code,所属概念数量,股票代码,所属概念,code
33,11,301202.SZ,液冷服务器;数据中心(AIDC);东数西算(算力);腾讯概念;阿里巴巴概念;换电概念;机器人概念;储能;光纤概念;深股通;融资融券,301202
33,8,000006.SZ,深圳国企改革;新型城镇化;粤港澳大湾区;物业管理;国企改革;证金持股;深股通;融资融券,000006
33,13,002129.SZ,BC电池;硅能源;HJT电池;TOPCON电池;中芯国际概念;光伏概念;芯片概念;绿色电力;商业航天;同花顺漂亮100;一带一路;深股通;融资融券,002129
151,3,920504.BJ,融资融券;食品安全;医疗器械概念,920504
17,3,688758.SH,专精特新;沪股通;融资融券,688758
22,4,600165.SH,合成生物;参股银行;ST板块;西部大开发,600165
17,10,601020.SH,金属铅;金属锌;黄金概念;金属铜;小金属概念;一带一路;人民币贬值受益;西部大开发;沪股通;融资融券,601020
17,7,603379.SH,PVDF概念;氟化工概念;锂电池概念;光伏概念;芯片概念;沪股通;融资融券,603379
17,13,603690.SH,中芯国际概念;存储芯片;先进封装;第三代半导体;芯片概念;光纤概念;传感器;专精特新;华为概念;磷化工;合成生物;融资融券;沪股通,603690
17,13,603042.SH,光纤概念;F5G概念;铜缆高速连接;WiFi 6;5G;数据中心(AIDC);芯片概念;华为概念;物联网;智慧城市;智能医疗;互联网金融;融资融券,603042
33,31,002400.SZ,快手概念;小红书概念;短剧游戏;AIGC概念;抖音概念(字节概念);百度概念;文化传媒概念;AI应用;云计算;腾讯概念;数据要素;阿里巴巴概念;区块链;元宇宙;职业教育;DeepSeek概念;IP经济(谷子经济);人工智能;国资云;体育产业;跨境电商;横琴新区;创投;数据中心(AIDC);长安汽车概念;粤港澳大湾区;国企改革;深股通;融资融券;AI智能体;虚拟数字人,002400
33,20,300073.SZ,钠离子电池;动力电池回收;固态电池;金属钴;锂电池概念;宁德时代概念;小金属概念;储能;比亚迪概念;特斯拉概念;飞行汽车(eVTOL);新能源汽车;无人机;低空经济;高端装备;国企改革;央企国企改革;深股通;2026中报预增;融资融券,300073
33,10,301261.SZ,减速器;工业母机;人形机器人;机器人概念;高端装备;专精特新;创投;京津冀一体化;深股通;融资融券,301261
33,12,301589.SZ,人工智能;智慧城市;创投;虚拟现实;西部大开发;芯片概念;体育产业;MicroLED概念;MiniLED;足球概念;融资融券;深股通,301589
17,22,688509.SH,华为欧拉;信创;时空大数据;数据要素;智慧城市;物联网;军工信息化;华为概念;无人机;数字经济;数字乡村;人工智能;低空经济;卫星导航;DeepSeek概念;空间计算;地下管网;PPP概念;国企改革;央企国企改革;碳交易;融资融券,688509
33,3,301119.SZ,比亚迪概念;新能源汽车;融资融券,301119
17,15,688707.SH,钠离子电池;动力电池回收;固态电池;锂电池概念;宁德时代概念;碳中和;储能;西部大开发;国企改革;低空经济;人形机器人;央企国企改革;无人机;融资融券;沪股通,688707
17,8,600255.SH,铜缆高速连接;消费电子概念;金属铜;2026一季报预增;沪股通;国企改革;2026中报预增;融资融券,600255
33,11,300421.SZ,减速器;人形机器人;工业母机;机器人概念;高端装备;新能源汽车;卫星导航;高铁;海工装备;风电;深股通,300421
33,7,300441.SZ,家用电器;高端装备;空气能热泵;燃料电池;锂电池概念;光伏概念;深股通,300441
33,26,002266.SZ,金属镍;金属钴;小金属概念;金属锌;金属铜;金属铅;黄金概念;金属回收;汽车拆解概念;动力电池回收;可控核聚变;核电;高端装备;一带一路;固废处理;创投;碳中和;雅下水电概念;共同富裕示范区;水利;文化传媒概念;绿色电力;抽水蓄能;深股通;融资融券;2026中报预增,002266
17,21,603257.SH,金属钴;稀土永磁;金属铜;黄金概念;金属回收;土壤修复;盐湖提锂;新型城镇化;污水处理;固废处理;宁德时代概念;一带一路;乡村振兴;工业互联网;参股保险;文化传媒概念;数字孪生;AI智能体;DeepSeek概念;沪股通;融资融券,603257
33,17,300341.SZ,人工智能;AI应用;数据要素;电力物联网;机器人概念;智能医疗;AI语料;机器视觉;福建自贸区;医疗器械概念;智能电网;3D打印;海峡两岸;国企改革;特高压;芯片概念;深股通,300341
33,32,002421.SZ,数字孪生;华为鲲鹏;人脸识别;信创;云计算;鸿蒙概念;抖音概念(字节概念);物联网;AI智能体;小米概念;机器人概念;AI应用;工业互联网;智慧城市;华为概念;腾讯概念;液冷服务器;东数西算(算力);数字经济;人工智能;数据中心(AIDC);DeepSeek概念;建筑节能;粤港澳大湾区;宁德时代概念;雄安新区;碳中和;智能医疗;PPP概念;养老概念;深股通;融资融券,002421
17,16,603286.SH,人形机器人;智能座舱;新型工业化;长安汽车概念;传感器;无人驾驶;机器人概念;比亚迪概念;汽车电子;新能源汽车;专精特新;智能家居;工业互联网;PM2.5;芯片概念;沪股通,603286
33,25,002768.SZ,光刻胶;丙烯酸;环氧丙烷;锂电池概念;PEEK材料;碳纤维;可降解塑料;富士康概念;比亚迪概念;储能;小米概念;新能源汽车;华为概念;人造肉;机器人概念;充电桩;风电;人形机器人;华为汽车;足球概念;体育产业;医美概念;2026中报预增;融资融券;深股通,002768
33,8,002546.SZ,电力物联网;智能电网;虚拟电厂;数据要素;充电桩;物联网;2026中报预增;深股通,002546
33,24,300199.SZ,华为概念;粤港澳大湾区;CRO概念;区块链;人民币贬值受益;人工智能;智能医疗;创投;细胞免疫治疗;医疗器械概念;减肥药;幽门螺杆菌概念;辅助生殖;工业大麻;深股通;融资融券;合成生物;猴痘概念;创新药;三胎概念;肝炎概念;流感;仿制药一致性评价;2026中报预增,300199
33,17,002180.SZ,高端装备;机器人概念;物联网;人形机器人;智能座舱;鸿蒙概念;军工;信创;人民币贬值受益;小米概念;汽车电子;储能;芯片概念;MCU芯片;汽车芯片;深股通;融资融券,002180
151,10,920508.BJ,数字孪生;人工智能;AI应用;融资融券;特高压;物联网;机器人概念;智能电网;无人机;固态电池,920508
17,34,601727.SH,智能电网;充电桩;可控核聚变;虚拟电厂;核电;储能;华为概念;特高压;高端装备;工业互联网;大飞机;光伏概念;核污染防治;独角兽概念;氢能源;航空发动机;超导概念;风电;机器人概念;燃料电池;钒电池;特斯拉概念;锂电池概念;人形机器人;固废处理;超超临界发电;化债概念(AMC概念);固态电池;国企改革;工业母机;上海国企改革;减速器;沪股通;融资融券,601727
17,5,605566.SH,染料;POE胶膜;消费电子概念;HJT电池;光伏概念,605566
17,11,688722.SH,人形机器人;专精特新;机器人概念;大飞机;商业航天;军工;海工装备;医疗器械概念;国企改革;央企国企改革;融资融券,688722
33,29,300680.SZ,减速器;汽车热管理;人形机器人;华为汽车;飞行汽车(eVTOL);军民融合;卫星导航;特斯拉概念;无人机;小米汽车;商业航天;机器人概念;军工;低空经济;传感器;PEEK材料;无人驾驶;智能座舱;新能源汽车;比亚迪概念;毫米波雷达;专精特新;燃料电池;华为概念;6G概念;蚂蚁集团概念;氢能源;机器视觉;深股通,300680
33,10,002805.SZ,磷化工;钠离子电池;固态电池;锂电池概念;宁德时代概念;储能;比亚迪概念;专精特新;深股通;融资融券,002805
17,18,688615.SH,财税数字化;AIGC概念;智慧政务;云计算;AI应用;抖音概念(字节概念);华为昇腾;数据安全;数据要素;AI智能体;鸿蒙概念;互联网金融;数字经济;人工智能;华为概念;机器人概念;沪股通;融资融券,688615
17,10,688318.SH,互联网金融;ChatGPT概念;AI应用;鸿蒙概念;腾讯概念;人工智能;数字经济;沪股通;融资融券,688318
151,6,920580.BJ,锂电池概念;硅能源;融资融券;钠离子电池;第三代半导体;专精特新,920580
151,11,920212.BJ,无人驾驶;车联网(车路协同);融资融券;消费电子概念;电子竞技;汽车电子;智能穿戴;智能家居;新能源汽车;储能;一带一路,920212
17,23,688292.SH,华为昇腾;数据安全;华为欧拉;华为鲲鹏;网络安全;多模态AI;东数西算(算力);AI智能体;数据要素;AIGC概念;AI应用;车联网(车路协同);5G;人工智能;低空经济;DeepSeek概念;同花顺新质50;6G概念;无人驾驶;互联网金融;商业航天;数据中心(AIDC);融资融券,688292
17,16,601778.SH,算力租赁;东数西算(算力);数据中心(AIDC);虚拟电厂;绿色电力;光伏建筑一体化;储能;风电;光伏概念;阿里巴巴概念;碳交易;腾讯概念;碳中和;氢能源;沪股通;融资融券,601778
33,14,300066.SZ,新型工业化;稀土永磁;工业互联网;华为概念;物联网;智慧城市;数字经济;DeepSeek概念;储能;污水处理;互联网金融;净水概念;深股通;融资融券,300066
17,24,600198.SH,汽车芯片;芯片概念;MCU芯片;5G;卫星导航;智能穿戴;商业航天;量子科技;无人机;核电;网络安全;数据安全;低空经济;车联网(车路协同);智慧城市;智慧政务;移动支付;创投;一带一路;央企国企改革;国企改革;融资融券;股权转让(并购重组);沪股通,600198
33,4,300528.SZ,短剧游戏;文化传媒概念;国企改革;深股通,300528
17,7,600076.SH,土地流转;乡村振兴;国企改革;碳中和;芯片概念;碳交易;融资融券,600076
33,1,002687.SZ,创投,002687
17,23,688023.SH,数据安全;华为昇腾;网络安全;信创;云计算;ChatGPT概念;AI智能体;数据要素;百度概念;AI应用;阿里巴巴概念;区块链;智慧城市;车联网(车路协同);DeepSeek概念;物联网;人工智能;量子科技;华为概念;低空经济;无人机;沪股通;融资融券,688023
33,23,301488.SZ,人形机器人;长安汽车概念;华为汽车;机器视觉;百度概念;机器人概念;人工智能;无人驾驶;智能座舱;低空经济;新能源汽车;比亚迪概念;传感器;毫米波雷达;华为概念;专精特新;粤港澳大湾区;英伟达概念;充电桩;汽车电子;汽车芯片;深股通;融资融券,301488
17,7,603009.SH,人形机器人;汽车热管理;特斯拉概念;比亚迪概念;新能源汽车;融资融券;沪股通,603009
33,16,002387.SZ,MicroLED概念;柔性屏(折叠屏);智能穿戴;虚拟现实;小米概念;消费电子概念;汽车电子;OLED;人脸识别;芯片概念;华为手机;绿色电力;深股通;玻璃基板;股权转让(并购重组);融资融券,002387
17,13,600776.SH,信创;卫星导航;AI智能体;网络安全;数字经济;商业航天;华为概念;5G;国企改革;央企国企改革;融资融券;2026中报预增;沪股通,600776
17,34,603232.SH,云办公;数字货币;电子身份证;数据安全;华为鲲鹏;网络安全;信创;云计算;智慧政务;AI应用;鸿蒙概念;移动支付;Web3.0;阿里巴巴概念;区块链;百度概念;AI智能体;量子科技;DeepSeek概念;人工智能;智慧城市;车联网(车路协同);华为概念;一带一路;军工信息化;新疆振兴;低空经济;无人机;军工;专精特新;MCU芯片;汽车芯片;芯片概念;沪股通,603232
151,4,920002.BJ,融资融券;机器人概念;人形机器人;专精特新,920002
17,11,603058.SH,烟草;AIGC概念;AI智能体;创投;IP经济(谷子经济);短剧游戏;西部大开发;工业大麻;芯片概念;第三代半导体;股权转让(并购重组),603058
17,55,600850.SH,华为盘古;国资云;华为鲲鹏;数据安全;智慧政务;云计算;网络安全;ChatGPT概念;多模态AI;华为昇腾;信创;AI应用;AIGC概念;AI智能体;数据要素;数字乡村;阿里巴巴概念;虚拟数字人;腾讯概念;人脸识别;短剧游戏;互联网金融;数字孪生;跨境支付(CIPS);DeepSeek概念;智慧城市;智能电网;数字经济;职业教育;人工智能;东数西算(算力);智能医疗;物联网;车联网(车路协同);工业互联网;数据中心(AIDC);水利;华为概念;低空经济;乡村振兴;核电;大飞机;国企改革;机器人概念;央企国企改革;卫星导航;新型工业化;商业航天;液冷服务器;无人驾驶;人形机器人;WiFi 6;沪股通;光刻机;融资融券,600850
17,3,603235.SH,维生素;人民币贬值受益;沪股通,603235
17,11,600851.SH,生物疫苗;细胞免疫治疗;创新药;仿制药一致性评价;维生素;物业管理;参股券商;证金持股;互联网金融;融资融券;沪股通,600851
33,8,300551.SZ,互联网金融;数字货币;虚拟数字人;专精特新;绿色电力;芯片概念;存储芯片;深股通,300551
33,30,002009.SZ,新型工业化;人形机器人;无人零售;长安汽车概念;华为汽车;机器人概念;智能物流;车联网(车路协同);工业互联网;无人驾驶;垃圾分类;特斯拉概念;新能源汽车;脑机接口;腾讯概念;比亚迪概念;汽车拆解概念;固废处理;风电;储能;光伏概念;金属回收;锂电池概念;动力电池回收;富士康概念;金属镍;金属钴;小金属概念;深股通;融资融券,002009
33,37,002587.SZ,柔性屏(折叠屏);虚拟现实;智慧灯杆;消费电子概念;MR(混合现实);足球概念;MicroLED概念;专精特新;MiniLED;粤港澳大湾区;语音技术;广东自贸区;华为概念;物联网;元宇宙;机器人概念;5G;人脸识别;苹果概念;智慧城市;体育产业;人工智能;在线教育;抖音概念(字节概念);腾讯概念;信创;AIGC概念;数字经济;智慧政务;区块链;虚拟数字人;华为鲲鹏;AI应用;ChatGPT概念;互联网金融;英伟达概念;旅游概念,002587
33,11,002565.SZ,卫星导航;商业航天;土壤修复;工业大麻;东数西算(算力);跨境电商;一带一路;生态农业;新型烟草(电子烟);深股通;融资融券,002565
17,18,601311.SH,钠离子电池;动力电池回收;氢能源;固态电池;锂电池概念;燃料电池;一带一路;创投;储能;飞行汽车(eVTOL);长安汽车概念;小米汽车;华为汽车;高股息精选;新能源汽车;比亚迪概念;沪股通;融资融券,601311
17,11,601156.SH,冷链物流;统一大市场;央企国企改革;国企改革;一带一路;跨境电商;人民币贬值受益;智能物流;拼多多概念;融资融券;沪股通,601156
17,7,688667.SH,汽车电子;专精特新;新能源汽车;车联网(车路协同);长安汽车概念;沪股通;融资融券,688667
151,12,920662.BJ,数据中心(AIDC);风电;燃料电池;融资融券;液冷服务器;海工装备;新能源汽车;氢能源;军民融合;充电桩;储能;专精特新,920662
