market_code,code,股票代码,所属概念,所属概念数量
17,600292,600292.SH,风电;西部大开发;碳中和;绿色电力;央企国企改革;污水处理;锂电池概念;土壤修复;国企改革;动力电池回收;PPP概念;乡村振兴;期货概念;融资融券;沪股通;股权转让(并购重组),16
17,688783,688783.SH,国家大基金持股;存储芯片;MCU芯片;科创次新股;芯片概念;注册制次新股;西部大开发;新股与次新股;融资融券,9
33,000530,000530.SZ,无人零售;军工;核电;海工装备;独角兽概念;数字经济;体育产业;比亚迪概念;数据中心;空气能热泵;中俄贸易概念;储能;汽车热管理;冰雪产业;碳中和;冷链物流;氢能源;液冷服务器;统一大市场;融资融券,20
17,600538,600538.SH,眼科医疗;医药电商;消毒剂;基因测序;医疗器械概念;西部大开发;智慧城市,7
17,600724,600724.SH,水泥概念;共同富裕示范区;国企改革;物业管理;沪股通,5
33,300065,300065.SZ,军工信息化;国产航母;商业航天;云计算;军工;数据要素;算力租赁;腾讯概念;阿里巴巴概念;东数西算(算力);人工智能;DeepSeek概念;海工装备;数据中心;高端装备;传感器;机器人概念;京津冀一体化;专精特新;2025年报预增;风电;深股通;融资融券;股权转让(并购重组),24
33,000601,000601.SZ,生物质能发电;绿色电力;抽水蓄能;充电桩;东数西算(算力);储能;数据中心;回购增持再贷款概念;长安汽车概念;新能源汽车;比亚迪概念;减速器;深股通;融资融券,14
33,002256,002256.SZ,光伏建筑一体化;盐湖提锂;绿色电力;储能;碳中和;锂电池概念;AI手机;化肥;深股通;染料;融资融券,11
17,688552,688552.SH,军民融合;军工信息化;军工;低空经济;央企国企改革;专精特新;国企改革;沪股通;融资融券,9
33,002841,002841.SZ,星闪概念;智能家居;智能座舱;车联网(车路协同);人工智能;小米概念;智能穿戴;DeepSeek概念;机器人概念;家用电器;AI眼镜;智慧政务;在线教育;AIGC概念;汽车电子;云办公;物业管理;AI应用;深股通;融资融券,20
33,300627,300627.SZ,卫星导航;商业航天;无人机;低空经济;无人驾驶;智慧城市;百度概念;芯片概念;机器人概念;小米汽车;比亚迪概念;水利;农机;雅下水电概念;长三角一体化;融资融券;深股通,17
17,603856,603856.SH,新疆振兴;地下管网;抽水蓄能;乡村振兴;新型城镇化;水利;一带一路;氢能源;军工,9
17,600468,600468.SH,柔性直流输电;智能电网;可控核聚变;风电;核电;海工装备;超导概念;储能;军民融合;军工;氢能源;京津冀一体化;一带一路;国企改革;沪股通,15
17,603878,603878.SH,光热发电;核电;海工装备;氢能源;超超临界发电,5
17,688787,688787.SH,AI语料;智谱AI;ChatGPT概念;AIGC概念;AI智能体;虚拟数字人;数字水印;抖音概念(字节概念);数据安全;阿里巴巴概念;数据要素;腾讯概念;百度概念;中国AI 50;语音技术;DeepSeek概念;人脸识别;人工智能;华为概念;车联网(车路协同);小米概念;无人驾驶;旅游概念;专精特新;人形机器人;沪股通;融资融券,27
33,301203,301203.SZ,污水处理;固废处理;碳中和;锂电池概念;固态电池;融资融券,6
33,002457,002457.SZ,地下管网;新型城镇化;水利;风电;乡村振兴;参股银行;西部大开发;新疆振兴;京津冀一体化,9
33,002951,002951.SZ,蚂蚁集团概念;数字经济;超级电容;储能;风电;西部大开发;深股通;摘帽,8
33,301306,301306.SZ,卫星导航;商业航天;大飞机;军民融合;军工;华为概念;专精特新;存储芯片;西部大开发;融资融券,10
33,300472,300472.SZ,冰雪产业;体育产业;ST板块;区块链;算力租赁;智慧城市;东数西算(算力);AI眼镜;机器人概念;5G;工业互联网;数据中心;光伏概念;硅能源,14
17,603105,603105.SH,光伏建筑一体化;绿色电力;虚拟电厂;光伏概念;储能;充电桩;回购增持再贷款概念;共同富裕示范区;长三角一体化;沪股通;融资融券,11
33,300789,300789.SZ,车联网(车路协同);智慧城市;职业教育;物联网;虚拟现实;机器视觉;人工智能;高铁;AI智能体;DeepSeek概念;无人机;机器人概念;多模态AI;专精特新;新型工业化;高端装备;智能电网;一带一路;西部大开发;雅下水电概念;钒电池;小金属概念,22
33,000993,000993.SZ,绿色电力;碳交易;风电;智能电网;碳中和;污水处理;国企改革;参股银行;创投;互联网金融;海峡两岸;航运概念;深股通;融资融券,14
17,600710,600710.SH,土壤修复;固废处理;央企国企改革;光伏概念;污水处理;人民币贬值受益;新能源汽车;数据中心;储能;工业互联网;机器人概念;光伏建筑一体化;可降解塑料;华为数字能源;创投;国企改革;乡村振兴;航运概念;阿里巴巴概念;高股息精选;沪股通;融资融券,22
33,300354,300354.SZ,人形机器人;卫星导航;传感器;商业航天;新型工业化;军工;军民融合;机器人概念;大飞机;航空发动机;物联网;专精特新;华为概念;工业互联网;数字孪生;人工智能;数据要素;DeepSeek概念;水利;核电;超级电容;雅下水电概念;固态电池;风电;氢能源;天然气;深股通,27
33,002970,002970.SZ,EDR概念;数据中心;专精特新;星闪概念;汽车电子;机器视觉;毫米波雷达;无人驾驶;智能座舱;垃圾分类;新能源汽车;比亚迪概念;车联网(车路协同);物联网;人工智能;人脸识别;卫星导航;多模态AI;鸿蒙概念;智能物流;云计算;一带一路;深股通,23
33,002180,002180.SZ,高端装备;小米概念;机器人概念;智能座舱;物联网;MCU芯片;芯片概念;汽车电子;人形机器人;人民币贬值受益;军工;汽车芯片;信创;鸿蒙概念;深股通;储能;融资融券,17
33,000030,000030.SZ,参股保险;国企改革;证金持股;汽车热管理;长安汽车概念;飞行汽车(eVTOL);动力电池回收;华为汽车;小米汽车;低空经济;换电概念;新能源汽车;车联网(车路协同);无人驾驶;比亚迪概念;宁德时代概念;小米概念;智能座舱;锂电池概念;储能;汽车电子;深股通;融资融券,23
151,920505,920505.BJ,风电;融资融券;稀土永磁;专精特新,4
33,002977,002977.SZ,军工信息化;卫星导航;商业航天;军工;第三代半导体;西部大开发,6
33,002358,002358.SZ,柔性直流输电;特高压;智能电网;风电;高压快充;核电;充电桩;光伏概念;垃圾分类;新能源汽车;智慧灯杆;数据中心;机器人概念;一带一路;智能物流;商业航天;国企改革,17
33,300001,300001.SZ,智能电网;虚拟电厂;高压快充;风电;充电桩;储能;核电;绿色电力;光伏建筑一体化;动力电池回收;新能源汽车;数据中心;高铁;中俄贸易概念;比亚迪概念;长安汽车概念;工业互联网;PPP概念;小米汽车;雄安新区;机器人概念;小米概念;华为概念;人工智能;阿里巴巴概念;腾讯概念;百度概念;MCU芯片;抖音概念(字节概念);深股通;融资融券,31
17,603335,603335.SH,一体化压铸;人民币贬值受益;动力电池回收;新能源汽车;锂电池概念;宁德时代概念;融资融券,7
33,301218,301218.SZ,时空大数据;空间计算;阿里巴巴概念;数据要素;智慧政务;数据安全;网络安全;DeepSeek概念;人工智能;智慧城市;人脸识别;智能医疗;卫星导航;华为概念;物联网;数据中心;智能电网;低空经济;安防;水利;无人机;机器视觉;AI应用;传感器;共同富裕示范区;机器人概念;专精特新;一带一路;人形机器人;股权转让(并购重组);融资融券,31
33,300475,300475.SZ,存储芯片;芯片概念;数据中心;抖音概念(字节概念);腾讯概念;阿里巴巴概念;粤港澳大湾区;2025年报预增;人民币贬值受益;2026一季报预增;家用电器;深股通;融资融券,13
17,601330,601330.SH,生物质能发电;绿色电力;医疗废物处理;固废处理;垃圾分类;国企改革;沪股通,7
33,300853,300853.SZ,语音技术;传感器;电力物联网;新型工业化;无人机;专精特新;机器人概念;机器视觉;人形机器人;智能穿戴;人工智能;智能电网;AI眼镜;东数西算(算力);DeepSeek概念;储能;海工装备;一带一路,18
151,920476,920476.BJ,绿色电力;2025年报预增;医疗器械概念;鸿蒙概念;高端装备;食品安全;融资融券;宠物经济;回购增持再贷款概念;储能;人工智能;专精特新,12
17,601890,601890.SH,国产航母;海工装备;军民融合;高端装备;军工;风电;沪股通;融资融券,8
17,600678,600678.SH,商业航天;工业互联网;无人驾驶;机器人概念;区块链;DeepSeek概念;人形机器人;新能源汽车;国企改革;西部大开发;氢能源;充电桩,12
17,688365,688365.SH,小红书概念;拼多多概念;智谱AI;AI应用;AIGC概念;ChatGPT概念;云办公;ERP概念;AI智能体;抖音概念(字节概念);财税数字化;云计算;阿里巴巴概念;DeepSeek概念;人工智能;数字经济;跨境电商;沪股通;融资融券,19
33,300100,300100.SZ,PEEK材料;人形机器人;华为汽车;特斯拉概念;长安汽车概念;智能座舱;低空经济;比亚迪概念;机器人概念;新能源汽车;汽车电子;工业母机;工业互联网;深股通;融资融券,15
151,920086,920086.BJ,华为汽车;新能源汽车;比亚迪概念;华为概念;专精特新;新股与次新股;融资融券,7
17,603393,603393.SH,页岩气;俄乌冲突概念;天然气;煤炭概念;新疆振兴;西部大开发;融资融券;沪股通,8
33,002774,002774.SZ,中俄贸易概念;物联网;一带一路;粤港澳大湾区;人工智能,5
17,600167,600167.SH,生物质能发电;绿色电力;氢能源;参股保险;创投;人工智能;文化传媒概念;沪股通;华为概念;AI智能体;融资融券,11
17,688608,688608.SH,星闪概念;语音技术;智能音箱;智能穿戴;小米概念;AI眼镜;无线耳机;人工智能;阿里巴巴概念;华为概念;芯片概念;中国AI 50;消费电子概念;人民币贬值受益;融资融券;沪股通,16
33,300740,300740.SZ,拼多多概念;网红经济;DeepSeek概念;跨境电商;三胎概念;医美概念;合成生物;回购增持再贷款概念;毛发医疗;深股通;融资融券,11
33,002114,002114.SZ,金属锌;金属铅;金属铜;小金属概念;西部大开发;粮食概念;乡村振兴;绿色电力,8
17,603909,603909.SH,新型城镇化;房屋检测;水利;海峡两岸;福建自贸区;智慧城市;国企改革;人工智能;新疆振兴,9
33,300586,300586.SZ,钠离子电池;固态电池;PCB概念;锂电池概念;宁德时代概念;芯片概念;染料;专精特新;消毒剂;可降解塑料;燃料电池;储能;氢能源;深股通;融资融券,15
33,002263,002263.SZ,石墨烯;共同富裕示范区;国企改革;PET铜箔;特高压;军工;新能源汽车;比亚迪概念;光伏概念;柔性直流输电;深股通;融资融券,12
33,300519,300519.SZ,辅助生殖;肝炎概念;流感;互联网金融,4
17,605305,605305.SH,储能;2025年报预增;风电;专精特新;京津冀一体化;沪股通;融资融券,7
17,688448,688448.SH,污水处理;数据中心;融资融券,3
33,300101,300101.SZ,卫星导航;商业航天;军工;时空大数据;国产航母;军民融合;无人机;5G;芯片概念;智慧城市;人工智能;机器视觉;物联网;专精特新;机器人概念;回购增持再贷款概念;西部大开发;深股通;融资融券,19
151,920682,920682.BJ,光纤概念;海工装备;军工;风电;金属铜;融资融券;特高压;核电;光伏概念;充电桩;专精特新,11
17,688433,688433.SH,商业航天;3D打印;飞行汽车(eVTOL);低空经济;高端装备;碳纤维;专精特新;机器人概念;沪股通;融资融券,10
33,300131,300131.SZ,第三代半导体;存储芯片;OLED;共封装光学(CPO);汽车芯片;AI眼镜;芯片概念;小米概念;智能座舱;汽车电子;传感器;新能源汽车;数据中心;无人驾驶;长安汽车概念;ERP概念;机器人概念;智能家居;物联网;粤港澳大湾区;车联网(车路协同);腾讯概念;阿里巴巴概念;智慧城市;深股通;融资融券,26
151,920579,920579.BJ,高铁;高端装备;车联网(车路协同);融资融券;芯片概念;第三代半导体;物联网;烟草;污水处理;比亚迪概念;机器视觉;机器人概念;智能物流;无人驾驶;智能医疗;新能源汽车;新型工业化;数字孪生;工业母机;工业互联网;央企国企改革;垃圾分类;国企改革;固废处理;医疗废物处理;京津冀一体化;专精特新;一体化压铸,28
151,920088,920088.BJ,一带一路;空气能热泵;净水概念;专精特新;新疆振兴;融资融券;西部大开发,7
33,002181,002181.SZ,短剧游戏;文化传媒概念;虚拟数字人;AIGC概念;网红经济;足球概念;IP经济(谷子经济);智慧政务;职业教育;体育产业;独角兽概念;数字经济;互联网金融;旅游概念;人工智能;广东自贸区;创投;AI应用;粤港澳大湾区;国企改革;参股券商;融资融券;深股通,23
33,002203,002203.SZ,小金属概念;金属镍;金属铜;PET铜箔;固态电池;锂电池概念;钒电池;回购增持再贷款概念;液冷服务器;华为概念;特斯拉概念;参股银行;绿色电力;深股通;融资融券,15
151,920553,920553.BJ,高端装备;融资融券;烟草;工业母机,4
33,002909,002909.SZ,有机硅概念;装配式建筑;新型城镇化;跨境电商;雄安新区;粤港澳大湾区;碳中和;一带一路;回购增持再贷款概念;高铁;比亚迪概念;新能源汽车;储能;光伏概念;两轮车;飞行汽车(eVTOL);低空经济;消费电子概念;5G;硅能源;液冷服务器;融资融券,22
17,600495,600495.SH,高铁;污水处理;一带一路;国企改革;央企国企改革;回购增持再贷款概念;高端装备;军工;沪股通;融资融券,10
17,688310,688310.SH,专精特新;医疗器械概念;高端装备;融资融券,4
17,603096,603096.SH,IP经济(谷子经济);文化传媒概念;知识产权保护;华为概念,4
33,300571,300571.SZ,算力租赁;华为昇腾;智谱AI;数字水印;快手概念;多模态AI;东数西算(算力);腾讯概念;阿里巴巴概念;虚拟数字人;数据要素;元宇宙;鸿蒙概念;短剧游戏;数据中心;WiFi 6;虚拟现实;6G概念;DeepSeek概念;文化传媒概念;5G;F5G概念;智能音箱;数字经济;共封装光学(CPO);芯片概念;低空经济;无人机;IP经济(谷子经济);人形机器人;机器人概念;智能家居;储能,33
151,920227,920227.BJ,AI应用;阿里巴巴概念;融资融券;拼多多概念;抖音概念(字节概念);小红书概念;ERP概念,7
33,300349,300349.SZ,AI智能体;云计算;数据要素;鸿蒙概念;量子科技;星闪概念;人工智能;DeepSeek概念;智慧城市;华为概念;物联网;传感器;芯片概念;AI应用;储能;氢能源;绿色电力;深股通;融资融券,19
17,600573,600573.SH,啤酒概念;合成生物;旅游概念;国企改革;海峡两岸,5
33,300680,300680.SZ,减速器;军民融合;飞行汽车(eVTOL);商业航天;低空经济;卫星导航;无人机;军工;人形机器人;PEEK材料;毫米波雷达;小米汽车;汽车热管理;华为汽车;机器人概念;传感器;智能座舱;比亚迪概念;特斯拉概念;无人驾驶;专精特新;华为概念;新能源汽车;6G概念;燃料电池;回购增持再贷款概念;氢能源;深股通,28
