market_code,code,所属概念数量,股票代码,所属概念
17,688048,14,688048.SH,共封装光学(CPO);光纤概念;可控核聚变;汽车芯片;第三代半导体;芯片概念;商业航天;数据中心;华为概念;专精特新;无人驾驶;医美概念;沪股通;融资融券
33,002091,14,002091.SZ,有机硅概念;固态电池;锂电池概念;宁德时代概念;超级电容;回购增持再贷款概念;国企改革;一带一路;参股保险;新能源汽车;人民币贬值受益;跨境电商;深股通;融资融券
33,301518,6,301518.SZ,碳中和;污水处理;2025年报预增;专精特新;新能源汽车;融资融券
17,688667,6,688667.SH,专精特新;新能源汽车;汽车电子;长安汽车概念;车联网(车路协同);融资融券
33,000415,9,000415.SZ,新疆振兴;参股保险;雄安新区;西部大开发;人民币贬值受益;低空经济;飞行汽车(eVTOL);深股通;融资融券
17,600810,7,600810.SH,光伏建筑一体化;国企改革;回购增持再贷款概念;军工;股权转让(并购重组);沪股通;融资融券
33,000006,8,000006.SZ,深圳国企改革;物业管理;新型城镇化;粤港澳大湾区;国企改革;证金持股;深股通;融资融券
33,000668,2,000668.SZ,ST板块;物业管理
33,300248,38,300248.SZ,华为盘古;AI语料;华为鲲鹏;虚拟数字人;AI智能体;云计算;智慧政务;数据要素;在线教育;阿里巴巴概念;鸿蒙概念;蚂蚁集团概念;网络安全;区块链;元宇宙;数字货币;空间计算;移动支付;数字乡村;算力租赁;数字经济;DeepSeek概念;人脸识别;人工智能;职业教育;智慧城市;虚拟现实;华为概念;物联网;食品安全;养老概念;创投;水利;机器人概念;乡村振兴;智能电网;AI应用;深股通
17,603711,4,603711.SH,共同富裕示范区;创投;互联网金融;沪股通
17,600679,11,600679.SH,共享单车;物业管理;国企改革;体育产业;三胎概念;跨境电商;创投;网红经济;医疗器械概念;互联网金融;两轮车
17,600551,10,600551.SH,文化传媒概念;在线教育;数字经济;人工智能;托育服务;创投;参股券商;国企改革;沪股通;融资融券
17,600488,6,600488.SH,仿制药一致性评价;辅助生殖;创新药;京津冀一体化;数字经济;沪股通
17,600195,14,600195.SH,动物疫苗;宠物经济;参股保险;维生素;禽流感;乡村振兴;国企改革;央企国企改革;流感;赛马概念;2025年报预增;沪股通;中字头股票;融资融券
17,600716,4,600716.SH,国企改革;参股券商;养老概念;融资融券
33,002662,9,002662.SZ,特斯拉概念;新能源汽车;燃料电池;比亚迪概念;氢能源;储能;锂电池概念;深股通;融资融券
33,002034,9,002034.SZ,生物质能发电;固废处理;PPP概念;绿色电力;垃圾分类;回购增持再贷款概念;动力电池回收;融资融券;深股通
17,688015,12,688015.SH,京津冀一体化;低空经济;无人机;人工智能;职业教育;元宇宙;DeepSeek概念;车联网(车路协同);区块链;AI应用;2025年报预增;融资融券
33,002521,4,002521.SZ,污水处理;可降解塑料;融资融券;深股通
17,601162,5,601162.SH,期货概念;物业管理;国企改革;沪股通;融资融券
151,920262,6,920262.BJ,数据要素;IP经济(谷子经济);融资融券;三胎概念;网红经济;跨境电商
17,603357,17,603357.SH,地下管网;新型城镇化;雄安新区;国企改革;水利;一带一路;智慧城市;DeepSeek概念;人工智能;低空经济;车联网(车路协同);空间计算;数据要素;云计算;量子科技;沪股通;融资融券
33,300386,18,300386.SZ,数字货币;移动支付;跨境支付(CIPS);网络安全;华为鲲鹏;区块链;车联网(车路协同);人脸识别;国产操作系统;量子科技;鸿蒙概念;AI智能体;物联网;知识产权保护;芯片概念;汽车芯片;MCU芯片;深股通
17,600826,14,600826.SH,AI智能体;人工智能;上海国企改革;参股券商;体育产业;创投;国企改革;参股银行;宠物经济;机器人概念;证金持股;人形机器人;沪股通;融资融券
17,601515,15,601515.SH,创投;PVDF概念;新型烟草(电子烟);烟草;国企改革;比亚迪概念;PET铜箔;锂电池概念;宁德时代概念;固态电池;钠离子电池;医疗器械概念;沪股通;融资融券;股权转让(并购重组)
33,300462,11,300462.SZ,ST板块;储能;充电桩;ETC;汽车热管理;移动支付;人脸识别;车联网(车路协同);智慧城市;独角兽概念;液冷服务器
17,600563,14,600563.SH,超级电容;高压快充;光伏概念;新能源汽车;储能;柔性直流输电;特高压;人形机器人;海峡两岸;军工;福建自贸区;沪股通;融资融券;证金持股
17,688126,8,688126.SH,国家大基金持股;中芯国际概念;存储芯片;芯片概念;人民币贬值受益;股权转让(并购重组);沪股通;融资融券
17,603968,2,603968.SH,代糖概念;维生素
17,600208,22,600208.SH,参股银行;乡村振兴;参股券商;参股保险;国企改革;创投;共同富裕示范区;长三角一体化;煤炭概念;知识产权保护;NFT概念;互联网金融;独角兽概念;数据确权;黄金概念;区块链;元宇宙;Web3.0;期货概念;芯片概念;沪股通;融资融券
17,600588,29,600588.SH,AIGC概念;ChatGPT概念;ERP概念;AI智能体;AI应用;财税数字化;华为鲲鹏;云计算;智慧政务;阿里巴巴概念;信创;鸿蒙概念;区块链;智能医疗;网络安全;DeepSeek概念;数字经济;人工智能;中国AI 50;互联网金融;华为概念;工业互联网;参股保险;机器人概念;参股银行;同花顺漂亮100;证金持股;沪股通;融资融券
151,920717,2,920717.BJ,天然气;融资融券
33,301061,7,301061.SZ,同花顺出海50;智能家居;养老概念;人民币贬值受益;一带一路;深股通;融资融券
33,000820,3,000820.SZ,ST板块;固废处理;储能
33,000813,16,000813.SZ,创新药;仿制药一致性评价;生物疫苗;民营医院;CRO概念;重组蛋白;减肥药;合成生物;养老概念;医美概念;工业大麻;NMN概念;西部大开发;国企改革;深股通;融资融券
33,301390,26,301390.SZ,光伏建筑一体化;水利;数字孪生;电力物联网;碳交易;智慧城市;数字经济;人工智能;充电桩;智能电网;安防;虚拟电厂;空间计算;华为概念;绿色电力;数据中心;数据要素;储能;时空大数据;阿里巴巴概念;光伏概念;风电;信创;特高压;5G;融资融券
33,002614,17,002614.SZ,福建自贸区;海峡两岸;养老概念;IP经济(谷子经济);血氧仪;跨境电商;医疗器械概念;家用电器;网红经济;智能家居;人民币贬值受益;人工智能;机器人概念;华为概念;DeepSeek概念;鸿蒙概念;人形机器人
17,600016,4,600016.SH,高股息精选;跨境支付(CIPS);沪股通;融资融券
33,300094,6,300094.SZ,预制菜;网红经济;食品安全;乡村振兴;冷链物流;融资融券
17,605138,5,605138.SH,农业种植;乡村振兴;一带一路;回购增持再贷款概念;人民币贬值受益
17,603569,13,603569.SH,统一大市场;雄安新区;航运概念;中俄贸易概念;一带一路;智能物流;数字经济;储能;数据要素;无人驾驶;比亚迪概念;动力电池回收;沪股通
17,600550,17,600550.SH,柔性直流输电;特高压;抽水蓄能;智能电网;虚拟电厂;超超临界发电;核电;可控核聚变;国企改革;央企国企改革;海峡两岸;乡村振兴;雄安新区;京津冀一体化;股权转让(并购重组);沪股通;融资融券
17,603303,7,603303.SH,智慧灯杆;智慧城市;人民币贬值受益;新能源汽车;汽车电子;股权转让(并购重组);沪股通
22,600079,12,600079.SH,芬太尼;创新药;生物疫苗;肝炎概念;流感;辅助生殖;民营医院;医疗器械概念;ST板块;国企改革;央企国企改革;人工智能
17,600706,8,600706.SH,露营经济;体育产业;IP经济(谷子经济);旅游概念;职业教育;西部大开发;数字经济;国企改革
17,600167,10,600167.SH,生物质能发电;氢能源;绿色电力;参股保险;创投;华为概念;沪股通;文化传媒概念;AI智能体;融资融券
33,002328,9,002328.SZ,储能;长三角一体化;新能源汽车;特斯拉概念;一带一路;创投;液冷服务器;数据中心;融资融券
17,600889,10,600889.SH,参股券商;风电;光刻机;国企改革;人形机器人;工业母机;机器人概念;商业航天;沪股通;股权转让(并购重组)
17,688502,13,688502.SH,光刻机;光刻胶;芯片概念;智能穿戴;专精特新;机器视觉;无人驾驶;人民币贬值受益;虚拟现实;基因测序;眼科医疗;沪股通;融资融券
33,000068,6,000068.SZ,PPP概念;国企改革;创投;粤港澳大湾区;智慧城市;锂电池概念
33,002205,13,002205.SZ,地下管网;新型城镇化;装配式建筑;水利;PPP概念;污水处理;雄安新区;新疆振兴;高铁;国企改革;央企国企改革;西部大开发;风电
17,601187,3,601187.SH,海峡两岸;福建自贸区;沪股通
33,002214,13,002214.SZ,智能电网;ST板块;芯片概念;房屋检测;机器人概念;传感器;无人驾驶;军工;安防;无人机;商业航天;军民融合;卫星导航
33,000428,5,000428.SZ,预制菜;物业管理;国企改革;职业教育;融资融券
17,601009,2,601009.SH,沪股通;融资融券
33,002200,6,002200.SZ,ST板块;PPP概念;特色小镇;污水处理;国企改革;西部大开发
17,600825,9,600825.SH,文化传媒概念;AI语料;独角兽概念;无人零售;创投;国企改革;上海国企改革;融资融券;沪股通
17,605151,5,605151.SH,智能物流;统一大市场;创投;新能源汽车;比亚迪概念
22,603595,10,603595.SH,第三代半导体;苹果概念;消费电子概念;无线充电;新能源汽车;无线耳机;富士康概念;宁德时代概念;光伏概念;ST板块
151,920981,7,920981.BJ,共封装光学(CPO);华为海思概念股;融资融券;芯片概念;消费电子概念;汽车电子;专精特新
22,600289,10,600289.SH,黑龙江自贸区;ST板块;智能物流;工业互联网;车联网(车路协同);智慧城市;东数西算(算力);人工智能;网络安全;数据安全
17,600007,6,600007.SH,同花顺中特估100;物业管理;国企改革;中字头股票;沪股通;融资融券
17,688311,9,688311.SH,商业航天;卫星导航;军工信息化;大飞机;军民融合;军工;西部大开发;沪股通;融资融券
17,600229,13,600229.SH,文化传媒概念;IP经济(谷子经济);在线教育;数据要素;短剧游戏;AIGC概念;独角兽概念;人工智能;多模态AI;虚拟现实;国企改革;融资融券;沪股通
151,920802,3,920802.BJ,医疗器械概念;PM2.5;融资融券
33,002037,13,002037.SZ,新疆振兴;民爆概念;土壤修复;国企改革;水利;汽车拆解概念;雅下水电概念;一带一路;西部大开发;央企国企改革;芯片概念;深股通;融资融券
33,002229,21,002229.SZ,数字水印;福建自贸区;算力租赁;东数西算(算力);Web3.0;海峡两岸;元宇宙;云计算;数据要素;区块链;数字经济;数据中心;虚拟数字人;AIGC概念;ChatGPT概念;人工智能;DeepSeek概念;体育产业;英伟达概念;融资融券;深股通
17,600919,3,600919.SH,高股息精选;沪股通;融资融券
151,920017,9,920017.BJ,阿尔茨海默概念;流感;创新药;融资融券;辅助生殖;CRO概念;减肥药;专精特新;仿制药一致性评价
17,600073,6,600073.SH,预制菜;猪肉;国企改革;上海国企改革;沪股通;融资融券
17,600744,12,600744.SH,超超临界发电;虚拟电厂;风电;绿色电力;核电;碳交易;央企国企改革;煤炭概念;碳中和;国企改革;融资融券;沪股通
33,001217,4,001217.SZ,染料;煤化工概念;航运概念;化肥
151,920275,3,920275.BJ,融资融券;宠物经济;合成生物
33,000008,14,000008.SZ,PPP概念;国企改革;央企国企改革;一带一路;智能物流;智慧城市;职业教育;高铁;机器人概念;锂电池概念;华为概念;腾讯概念;深股通;融资融券
33,300625,5,300625.SZ,跨境电商;家用电器;智慧灯杆;智能家居;智慧城市
33,002233,7,002233.SZ,水泥概念;参股银行;绿色电力;创投;粤港澳大湾区;深股通;融资融券
17,688138,8,688138.SH,中芯国际概念;OLED;第三代半导体;芯片概念;专精特新;虚拟现实;沪股通;融资融券
151,920047,4,920047.BJ,重组蛋白;眼科医疗;融资融券;创新药
33,000858,9,000858.SZ,超级品牌;白酒概念;证金持股;参股券商;同花顺漂亮100;国企改革;西部大开发;深股通;融资融券
33,002661,8,002661.SZ,预制菜;农业种植;粮食概念;猪肉;三胎概念;新疆振兴;回购增持再贷款概念;食品安全
33,300915,2,300915.SZ,IP经济(谷子经济);融资融券
33,300054,10,300054.SZ,光刻胶;中芯国际概念;存储芯片;先进封装;OLED;芯片概念;柔性屏(折叠屏);深股通;锂电池概念;融资融券
33,000669,2,000669.SZ,天然气;ST板块
151,920433,2,920433.BJ,西部大开发;融资融券
17,601108,7,601108.SH,期货概念;蚂蚁集团概念;国企改革;区块链;共同富裕示范区;沪股通;融资融券
33,300613,19,300613.SZ,智能音箱;汽车芯片;AI眼镜;智能穿戴;汽车电子;消费电子概念;芯片概念;安防;机器视觉;智能家居;东数西算(算力);机器人概念;人脸识别;鸿蒙概念;人工智能;专精特新;比亚迪概念;深股通;融资融券
33,002270,7,002270.SZ,特高压;工业母机;高端装备;专精特新;机器人概念;深股通;融资融券
151,920039,9,920039.BJ,军工;碳交易;碳中和;区块链;人工智能;数据要素;国企改革;新型城镇化;融资融券
17,688187,27,688187.SH,柔性直流输电;特高压;风电;光伏概念;氢能源;海工装备;央企国企改革;第三代半导体;储能;充电桩;一带一路;新能源汽车;高铁;国企改革;长安汽车概念;国家大基金持股;可燃冰;机器人概念;传感器;芯片概念;小米概念;汽车芯片;数据中心;无人驾驶;数据要素;沪股通;融资融券
17,601628,9,601628.SH,中字头股票;互联网保险;同花顺中特估100;证金持股;沪股通;融资融券;参股银行;国企改革;2025三季报预增
17,600084,9,600084.SH,农业种植;化债概念(AMC概念);新疆振兴;乡村振兴;国企改革;白酒概念;西部大开发;中字头股票;沪股通
17,688228,32,688228.SH,存储芯片;专精特新;语音技术;卫星导航;华为概念;虚拟现实;华为昇腾;东数西算(算力);多模态AI;虚拟电厂;信创;Sora概念(文生视频);数据安全;华为鲲鹏;AI语料;ChatGPT概念;元宇宙;人工智能;云计算;AIGC概念;AI智能体;财税数字化;DeepSeek概念;数据要素;虚拟数字人;智慧政务;知识产权保护;文化传媒概念;AI应用;沪股通;股权转让(并购重组);融资融券
