code,所属概念数量,所属概念,股票代码,market_code
000950,22,医药电商;创新药;医美概念;辅助生殖;减肥药;股权转让(并购重组);啤酒概念;冷链物流;医疗器械概念;三胎概念;养老概念;统一大市场;智能医疗;西部大开发;央企国企改革;国企改革;回购增持再贷款概念;智能物流;创投;机器人概念;融资融券;深股通,000950.SZ,33
600551,12,参股券商;托育服务;数字经济;文化传媒概念;在线教育;创投;国企改革;AI应用;人工智能;高股息精选;沪股通;融资融券,600551.SH,17
002517,18,电子竞技;手机游戏;网络游戏;NFT概念;IP经济(谷子经济);AIGC概念;AI应用;元宇宙;区块链;腾讯概念;鸿蒙概念;数字经济;人工智能;虚拟现实;华为概念;AI眼镜;深股通;融资融券,002517.SZ,33
600079,12,芬太尼;生物疫苗;创新药;肝炎概念;民营医院;ST板块;流感;辅助生殖;医疗器械概念;国企改革;央企国企改革;人工智能,600079.SH,22
603370,11,工业母机;家用电器;机器人概念;注册制次新股;新能源汽车;比亚迪概念;专精特新;储能;液冷服务器;新股与次新股;融资融券,603370.SH,17
002256,11,光伏建筑一体化;绿色电力;储能;碳中和;AI手机;盐湖提锂;锂电池概念;染料;化肥;深股通;融资融券,002256.SZ,33
601998,7,高股息精选;同花顺中特估100;证金持股;国企改革;沪股通;融资融券;中字头股票,601998.SH,17
603565,8,航运概念;高股息精选;统一大市场;冷链物流;智能物流;数据要素;融资融券;沪股通,603565.SH,17
002091,15,参股保险;国企改革;回购增持再贷款概念;固态电池;一带一路;锂电池概念;跨境电商;宁德时代概念;人民币贬值受益;高股息精选;有机硅概念;新能源汽车;超级电容;深股通;融资融券,002091.SZ,33
002475,35,同花顺果指数;铜缆高速连接;共封装光学(CPO);苹果概念;华为手机;AI眼镜;毫米波雷达;智能音箱;汽车电子;液冷服务器;5G;无线耳机;智能穿戴;智能座舱;MR(混合现实);消费电子概念;芯片概念;商业航天;数据中心(AIDC);虚拟现实;无人驾驶;机器视觉;华为概念;海峡两岸;新能源汽车;充电桩;人形机器人;机器人概念;粤港澳大湾区;人民币贬值受益;同花顺出海50;深股通;融资融券;同花顺漂亮100;证金持股,002475.SZ,33
300433,41,同花顺果指数;AI手机;无线耳机;汽车电子;AI眼镜;苹果概念;智能穿戴;柔性屏(折叠屏);OLED;智能座舱;传感器;消费电子概念;小米概念;人形机器人;商业航天;小米汽车;3D打印;液冷服务器;虚拟现实;新型工业化;特斯拉概念;充电桩;新型烟草(电子烟);比亚迪概念;减速器;新能源汽车;华为概念;机器人概念;元宇宙;光伏概念;工业互联网;智能家居;TOPCON电池;宁德时代概念;蚂蚁集团概念;人民币贬值受益;智能物流;回购增持再贷款概念;深股通;同花顺漂亮100;融资融券,300433.SZ,33
600408,4,煤炭概念;煤化工概念;碳中和;氢能源,600408.SH,17
600127,10,玉米;粮食概念;俄乌冲突概念;预制菜;乳业;乡村振兴;国企改革;养老概念;沪股通;融资融券,600127.SH,17
600616,4,上海国企改革;网红经济;国企改革;融资融券,600616.SH,17
605099,4,足球概念;体育产业;人民币贬值受益;沪股通,605099.SH,17
002215,12,草甘膦;农村电商;生态农业;农业种植;乡村振兴;土壤修复;互联网金融;数字乡村;数字经济;粤港澳大湾区;深股通;融资融券,002215.SZ,33
002390,17,医药电商;流感;肝炎概念;民营医院;医美概念;农业种植;基因测序;养老概念;冷链物流;土地流转;医疗器械概念;乡村振兴;西部大开发;牙科医疗;创投;深股通;融资融券,002390.SZ,33
002320,9,自由贸易港;海南自贸区;航运概念;旅游概念;国企改革;央企国企改革;股权转让(并购重组);深股通;融资融券,002320.SZ,33
600006,14,一体化压铸;智能物流;冷链物流;燃料电池;新能源汽车;氢能源;DeepSeek概念;国企改革;碳中和;无人驾驶;车联网(车路协同);央企国企改革;沪股通;融资融券,600006.SH,17
002003,4,高股息精选;同花顺出海50;融资融券;深股通,002003.SZ,33
002269,6,上海自贸区;三胎概念;IP经济(谷子经济);参股银行;深股通;融资融券,002269.SZ,33
000859,10,光刻胶;芯片概念;柔性屏(折叠屏);新能源汽车;装配式建筑;雄安新区;一带一路;国企改革;深股通;融资融券,000859.SZ,33
601857,15,俄乌冲突概念;页岩气;天然气;中字头股票;同花顺中特估100;高股息精选;证金持股;沪股通;融资融券;参股保险;氢能源;央企国企改革;国企改革;碳交易;一带一路,601857.SH,17
600279,9,航运概念;统一大市场;国企改革;西部大开发;一带一路;智能物流;民爆概念;股权转让(并购重组);沪股通,600279.SH,17
601555,5,期货概念;国企改革;沪股通;融资融券;创投,601555.SH,17
300528,4,短剧游戏;文化传媒概念;国企改革;深股通,300528.SZ,33
603587,3,参股券商;IP经济(谷子经济);沪股通,603587.SH,17
603477,8,猪肉;养鸡;西部大开发;回购增持再贷款概念;AI应用;比亚迪概念;沪股通;融资融券,603477.SH,17
603689,5,天然气;高股息精选;国企改革;氢能源;换电概念,603689.SH,17
601992,17,水泥概念;物业管理;雄安新区;房屋检测;国企改革;光伏概念;京津冀一体化;装配式建筑;商业航天;储能;可控核聚变;一带一路;固废处理;创投;核电;沪股通;融资融券,601992.SH,17
301189,21,英伟达概念;智能音箱;消费电子概念;无线耳机;汽车电子;星闪概念;算力租赁;腾讯概念;专精特新;人脸识别;物联网;机器人概念;智能家居;车联网(车路协同);鸿蒙概念;宠物经济;人工智能;人民币贬值受益;虚拟数字人;跨境电商;融资融券,301189.SZ,33
601880,10,航运概念;中韩自贸区;统一大市场;国企改革;绿色电力;中俄贸易概念;回购增持再贷款概念;区块链;沪股通;融资融券,601880.SH,17
603237,5,预制菜;共同富裕示范区;IP经济(谷子经济);长三角一体化;虚拟数字人,603237.SH,17
300482,22,芬太尼;猴痘概念;肝炎概念;流感;幽门螺杆菌概念;基因测序;辅助生殖;医药电商;宠物经济;三胎概念;智能医疗;工业大麻;医疗器械概念;AI应用;DeepSeek概念;食品安全;人工智能;腾讯概念;粤港澳大湾区;深股通;芯片概念;融资融券,300482.SZ,33
920478,3,CRO概念;创新药;融资融券,920478.BJ,151
601595,9,网络游戏;手机游戏;文化传媒概念;IP经济(谷子经济);上海国企改革;抖音概念(字节概念);乡村振兴;国企改革;沪股通,601595.SH,17
600285,5,高股息精选;芬太尼;创新药;沪股通;融资融券,600285.SH,17
600708,12,物业管理;租售同权;特色小镇;新型城镇化;土地流转;乡村振兴;上海国企改革;冷链物流;统一大市场;国企改革;沪股通;融资融券,600708.SH,17
301173,6,长安汽车概念;新能源汽车;比亚迪概念;汽车电子;深股通;融资融券,301173.SZ,33
603315,13,算力租赁;东数西算(算力);抽水蓄能;军工;专精特新;核电;特钢概念;锂电池概念;中俄贸易概念;宁德时代概念;超超临界发电;石墨电极;俄乌冲突概念,603315.SH,17
300937,9,医药电商;民营医院;智能医疗;西部大开发;数字经济;人工智能;数据要素;DeepSeek概念;融资融券,300937.SZ,33
920964,9,数字乡村;乡村振兴;股权转让(并购重组);物联网;专精特新;融资融券;水利;农机;国企改革,920964.BJ,151
300160,6,光伏建筑一体化;国企改革;家用电器;充电桩;物联网;特斯拉概念,300160.SZ,33
301308,24,存储芯片;国家大基金持股;AI PC;先进封装;EDR概念;AI手机;芯片概念;数据中心(AIDC);消费电子概念;AI眼镜;智能穿戴;信创;数据安全;华为概念;华为鲲鹏;小米概念;智能座舱;专精特新;2025年报预增;机器人概念;小米汽车;人民币贬值受益;深股通;融资融券,301308.SZ,33
600403,4,煤炭概念;国企改革;沪股通;融资融券,600403.SH,17
688335,6,污水处理;专精特新;碳交易;氢能源;绿色电力;融资融券,688335.SH,17
002035,12,高股息精选;净水概念;创投;数字经济;空气能热泵;家用电器;鸿蒙概念;粤港澳大湾区;智能家居;无人机;深股通;融资融券,002035.SZ,33
002573,19,PPP概念;土壤修复;固废处理;污水处理;国企改革;雄安新区;煤化工概念;碳中和;京津冀一体化;天然气;水利;创投;PM2.5;金属回收;数字孪生;金属铜;机器人概念;深股通;融资融券,002573.SZ,33
601111,7,中字头股票;证金持股;国企改革;央企国企改革;同花顺中特估100;沪股通;融资融券,601111.SH,17
600917,7,天然气;碳交易;西部大开发;国企改革;央企国企改革;沪股通;融资融券,600917.SH,17
002082,12,仿制药一致性评价;创新药;生物疫苗;阿尔茨海默概念;肝炎概念;医药电商;流感;ST板块;医疗器械概念;共同富裕示范区;一带一路;2026一季报预增,002082.SZ,33
601236,6,期货概念;国企改革;西部大开发;2025年报预增;沪股通;融资融券,601236.SH,17
301381,9,ERP概念;人民币贬值受益;人工智能;AI应用;跨境电商;智能物流;DeepSeek概念;深股通;融资融券,301381.SZ,33
001318,4,乳业;三胎概念;冷链物流;乡村振兴,001318.SZ,33
301120,16,柔性直流输电;智能电网;风电;核电;储能;绿色电力;光伏概念;海工装备;军工;水利;专精特新;机器人概念;钠离子电池;数据中心(AIDC);深股通;融资融券,301120.SZ,33
601901,6,期货概念;证金持股;互联网金融;沪股通;融资融券;2025年报预增,601901.SH,17
603070,7,智能电网;数据中心(AIDC);储能;数字经济;共同富裕示范区;沪股通;融资融券,603070.SH,17
601952,10,玉米;大豆;粮食概念;农业种植;土地流转;啤酒概念;乡村振兴;国企改革;沪股通;融资融券,601952.SH,17
600983,7,垃圾分类;一带一路;高股息精选;人民币贬值受益;家用电器;2025年报预增;沪股通,600983.SH,17
002833,10,粤港澳大湾区;专精特新;新型工业化;新能源汽车;机器人概念;DeepSeek概念;高端装备;减速器;高股息精选;深股通,002833.SZ,33
301336,8,智能家居;露营经济;人工智能;小米概念;小米汽车;华为概念;西部大开发;融资融券,301336.SZ,33
002936,2,深股通;融资融券,002936.SZ,33
600761,10,机器人概念;智能物流;回购增持再贷款概念;新能源汽车;国企改革;工业互联网;机器视觉;华为概念;融资融券;沪股通,600761.SH,17
000972,9,农业种植;ST板块;乡村振兴;新疆振兴;西部大开发;国企改革;股权转让(并购重组);维生素;医疗器械概念,000972.SZ,33
603633,12,毫米波雷达;消费电子概念;汽车电子;储能;华为概念;比亚迪概念;智能座舱;新能源汽车;无人驾驶;宁德时代概念;机器人概念;中芯国际概念,603633.SH,17
600777,5,页岩气;俄乌冲突概念;天然气;ST板块;人民币贬值受益,600777.SH,22
000528,20,雅下水电概念;农机;中俄贸易概念;新型城镇化;碳纤维;高端装备;无人驾驶;水利;回购增持再贷款概念;一带一路;海工装备;核电;机器人概念;国企改革;DeepSeek概念;西部大开发;风电;新疆振兴;深股通;融资融券,000528.SZ,33
920656,2,融资融券;宠物经济,920656.BJ,151
001222,6,宠物经济;跨境电商;共同富裕示范区;IP经济(谷子经济);人民币贬值受益;一带一路,001222.SZ,33
601058,10,同花顺出海50;回购增持再贷款概念;人民币贬值受益;长安汽车概念;小米汽车;DeepSeek概念;比亚迪概念;小米概念;沪股通;融资融券,601058.SH,17
001330,12,短剧游戏;AI视频;文化传媒概念;IP经济(谷子经济);AIGC概念;抖音概念(字节概念);AI应用;腾讯概念;阿里巴巴概念;西部大开发;新疆振兴;深股通,001330.SZ,33
600977,11,短剧游戏;文化传媒概念;IP经济(谷子经济);AIGC概念;腾讯概念;人工智能;中字头股票;国企改革;同花顺中特估100;沪股通;融资融券,600977.SH,17
000739,15,CRO概念;流感;减肥药;创新药;仿制药一致性评价;合成生物;医美概念;宠物经济;养老概念;共同富裕示范区;AI智能体;深股通;融资融券;AIGC概念;工业互联网,000739.SZ,33
000750,6,期货概念;国企改革;西部大开发;2025年报预增;深股通;融资融券,000750.SZ,33
000735,13,海南自贸区;生态农业;猪肉;乡村振兴;养鸡;宠物经济;动物疫苗;冷链物流;统一大市场;自由贸易港;职业教育;深股通;融资融券,000735.SZ,33
603101,7,预制菜;物业管理;新疆振兴;西部大开发;一带一路;抖音概念(字节概念);低空经济,603101.SH,17
300347,9,CRO概念;生物疫苗;创新药;医疗器械概念;智能医疗;AIGC概念;2025年报预增;深股通;融资融券,300347.SZ,33
000517,5,物业管理;建筑节能;长三角一体化;深股通;融资融券,000517.SZ,33
002211,2,ST板块;有机硅概念,002211.SZ,33
600066,14,高股息精选;同花顺出海50;沪股通;融资融券;冷链物流;汽车热管理;露营经济;氢能源;燃料电池;无人驾驶;DeepSeek概念;车联网(车路协同);新能源汽车;动力电池回收,600066.SH,17
002170,16,磷化工;化肥;生态农业;农村电商;土地流转;钠离子电池;转基因;锂电池概念;乡村振兴;垃圾分类;2025年报预增;数字乡村;无人机;人工智能;物联网;深股通,002170.SZ,33
920086,7,华为汽车;新能源汽车;比亚迪概念;华为概念;专精特新;新股与次新股;融资融券,920086.BJ,151
600149,4,雄安新区;京津冀一体化;国企改革;物业管理,600149.SH,17
600719,1,国企改革,600719.SH,17
000581,15,汽车热管理;参股券商;国企改革;机器人概念;燃料电池;人形机器人;新能源汽车;氢能源;毫米波雷达;汽车电子;芯片概念;高股息精选;汽车芯片;深股通;融资融券,000581.SZ,33
001201,3,猪肉;绿色电力;粤港澳大湾区,001201.SZ,33
000628,18,智慧政务;数据要素;数字孪生;智慧城市;物联网;新型城镇化;汽车芯片;芯片概念;创投;2025年报预增;新能源汽车;PPP概念;西部大开发;国企改革;储能;虚拟电厂;融资融券;深股通,000628.SZ,33
000625,31,证金持股;网约车;俄乌冲突概念;兵装重组概念;国企改革;西部大开发;一带一路;智能物流;央企国企改革;长安汽车概念;华为汽车;DeepSeek概念;燃料电池;飞行汽车(eVTOL);车联网(车路协同);动力电池回收;深股通;融资融券;腾讯概念;低空经济;机器人概念;换电概念;无人驾驶;人形机器人;新能源汽车;华为概念;锂电池概念;智能座舱;固态电池;宁德时代概念;股权转让(并购重组),000625.SZ,33
