code,所属概念数量,股票代码,所属概念,market_code
601778,14,601778.SH,光伏建筑一体化;碳交易;虚拟电厂;绿色电力;碳中和;氢能源;光伏概念;风电;储能;腾讯概念;阿里巴巴概念;数据中心;沪股通;融资融券,17
301408,12,301408.SZ,AI应用;医药电商;智能医疗;养老概念;阿里巴巴概念;流感;创新药;人工智能;合成生物;医疗器械概念;深股通;融资融券,33
688019,10,688019.SH,光刻胶;存储芯片;中芯国际概念;先进封装;第三代半导体;芯片概念;专精特新;上海自贸区;沪股通;融资融券,17
600831,24,600831.SH,文化传媒概念;数字乡村;PPP概念;数据确权;知识产权保护;互联网金融;智慧政务;智慧城市;国资云;算力租赁;乡村振兴;腾讯概念;DeepSeek概念;百度概念;人工智能;农村电商;西部大开发;东数西算(算力);国企改革;智能家居;华为概念;数据中心;5G;摘帽,17
002935,16,002935.SZ,卫星导航;商业航天;军工信息化;军民融合;军工;量子科技;华为概念;央企国企改革;芯片概念;西部大开发;国企改革;医疗器械概念;智能穿戴;存储芯片;融资融券;深股通,33
603236,43,603236.SH,AI眼镜;英伟达概念;星闪概念;WiFi 6;智能穿戴;华为海思概念股;毫米波雷达;智能座舱;小米概念;汽车电子;5G;6G概念;东数西算(算力);人形机器人;芯片概念;机器视觉;卫星导航;AI智能体;物联网;机器人概念;车联网(车路协同);无人驾驶;数字货币;人工智能;移动支付;区块链;工业互联网;DeepSeek概念;智能家居;数字乡村;智慧城市;长安汽车概念;电力物联网;智能医疗;两轮车;人民币贬值受益;储能;智能电网;无人零售;农机;跨境电商;融资融券;沪股通,17
300629,14,300629.SZ,军工信息化;卫星导航;商业航天;军民融合;大飞机;军工;国产操作系统;无人机;低空经济;碳纤维;芯片概念;新能源汽车;深股通;融资融券,33
600662,13,600662.SH,AI应用;云办公;上海国企改革;职业教育;统一大市场;AI智能体;DeepSeek概念;智慧政务;人工智能;财税数字化;国企改革;融资融券;沪股通,17
600678,12,600678.SH,商业航天;无人驾驶;工业互联网;机器人概念;人形机器人;充电桩;国企改革;氢能源;区块链;西部大开发;DeepSeek概念;新能源汽车,17
301162,11,301162.SZ,智能电网;虚拟电厂;专精特新;风电;储能;光伏概念;人工智能;碳交易;绿色电力;深股通;融资融券,33
002168,15,002168.SZ,ST板块;网络游戏;手机游戏;高压快充;新能源汽车;储能;国企改革;充电桩;创投;西部大开发;智能电网;腾讯概念;区块链;光伏概念;华为概念,33
605069,20,605069.SH,新型城镇化;污水处理;土壤修复;碳中和;雄安新区;水利;PPP概念;旅游概念;数字孪生;智慧城市;京津冀一体化;数字经济;物业管理;人工智能;乡村振兴;元宇宙;IP经济(谷子经济);智谱AI;AI智能体;AIGC概念,17
688021,4,688021.SH,专精特新;氢能源;燃料电池;融资融券,17
603077,21,603077.SH,金属锌;金属铅;金属铜;磷化工;黄金概念;化肥;草甘膦;硅能源;稀土永磁;锂电池概念;天然气;绿色电力;建筑节能;TOPCON电池;参股银行;西部大开发;光伏概念;一带一路;回购增持再贷款概念;沪股通;融资融券,17
002898,11,002898.SZ,ST板块;仿制药一致性评价;新疆振兴;横琴新区;肝炎概念;创新药;幽门螺杆菌概念;医美概念;医疗器械概念;东数西算(算力);股权转让(并购重组),33
603876,8,603876.SH,钠离子电池;固态电池;锂电池概念;宁德时代概念;储能;比亚迪概念;沪股通;融资融券,17
300535,8,300535.SZ,染料;西部大开发;一带一路;专精特新;充电桩;有机硅概念;新型工业化;高端装备,33
002849,8,002849.SZ,智慧城市;DeepSeek概念;物联网;星闪概念;专精特新;天然气;锂电池概念;动力电池回收,33
688439,18,688439.SH,商业航天;卫星导航;军工;无人机;低空经济;MCU芯片;飞行汽车(eVTOL);芯片概念;第三代半导体;人形机器人;专精特新;先进封装;央企国企改革;存储芯片;西部大开发;国企改革;沪股通;融资融券,17
600273,10,600273.SH,消毒剂;碳中和;回购增持再贷款概念;长三角一体化;氢能源;燃料电池;光伏概念;储能;沪股通;融资融券,17
920407,10,920407.BJ,地下管网;专精特新;污水处理;物联网;人脸识别;无人零售;鸿蒙概念;融资融券;智慧城市;传感器,151
603906,18,603906.SH,钠离子电池;磷化工;动力电池回收;固态电池;锂电池概念;宁德时代概念;储能;燃料电池;液冷服务器;氢能源;比亚迪概念;新能源汽车;一带一路;数据中心;数字经济;无人机;融资融券;沪股通,17
601226,17,601226.SH,超超临界发电;风电;海工装备;氢能源;核电;国企改革;光伏概念;一带一路;央企国企改革;回购增持再贷款概念;燃料电池;储能;高端装备;DeepSeek概念;机器人概念;沪股通;融资融券,17
300554,5,300554.SZ,光伏概念;第三代半导体;芯片概念;中芯国际概念;股权转让(并购重组),33
688629,22,688629.SH,共封装光学(CPO);铜缆高速连接;5G;数据中心;高压快充;比亚迪概念;华为概念;腾讯概念;阿里巴巴概念;新能源汽车;无人机;机器人概念;低空经济;军工;高铁;卫星导航;商业航天;核电;西部大开发;国企改革;沪股通;融资融券,17
000715,2,000715.SZ,乡村振兴;IP经济(谷子经济),33
002046,21,002046.SZ,商业航天;卫星导航;军民融合;大飞机;军工;无人机;核电;高端装备;培育钻石;机器人概念;央企国企改革;第三代半导体;智能医疗;风电;芯片概念;新能源汽车;国企改革;工业母机;中芯国际概念;深股通;融资融券,33
300111,4,300111.SZ,幽门螺杆菌概念;流感;深股通;股权转让(并购重组),33
688180,6,688180.SH,创新药;生物疫苗;猴痘概念;AIGC概念;沪股通;融资融券,17
002906,31,002906.SZ,长安汽车概念;无人驾驶;小米汽车;华为汽车;智能座舱;车联网(车路协同);飞行汽车(eVTOL);比亚迪概念;一体化压铸;特斯拉概念;机器人概念;新能源汽车;汽车热管理;毫米波雷达;汽车电子;宁德时代概念;低空经济;百度概念;华为概念;小米概念;无线充电;DeepSeek概念;粤港澳大湾区;创投;卫星导航;一带一路;星闪概念;横琴新区;共封装光学(CPO);深股通;融资融券,33
002049,24,002049.SZ,汽车芯片;MCU芯片;存储芯片;共封装光学(CPO);第三代半导体;芯片概念;消费电子概念;智能穿戴;汽车电子;5G;商业航天;大飞机;物联网;军工;车联网(车路协同);数字货币;移动支付;人工智能;区块链;ETC;同花顺漂亮100;深股通;融资融券;卫星导航,33
688244,19,688244.SH,军工信息化;网络安全;商业航天;财税数字化;数据安全;智谱AI;军工;信创;华为鲲鹏;云计算;数据要素;职业教育;抖音概念(字节概念);华为概念;人工智能;DeepSeek概念;专精特新;AI应用;融资融券,17
300164,8,300164.SZ,页岩气;俄乌冲突概念;天然气;新疆振兴;碳中和;西部大开发;人民币贬值受益;一带一路,33
603088,19,603088.SH,液冷服务器;宁德时代概念;高端装备;比亚迪概念;氢能源;空气能热泵;工业母机;特斯拉概念;汽车热管理;专精特新;新能源汽车;锂电池概念;新型工业化;动力电池回收;小米概念;芯片概念;国企改革;沪股通;融资融券,17
920418,9,920418.BJ,商业航天;减速器;机器人概念;融资融券;军工;新能源汽车;国企改革;军民融合;专精特新,151
603596,14,603596.SH,长安汽车概念;华为汽车;无人驾驶;人形机器人;特斯拉概念;比亚迪概念;飞行汽车(eVTOL);新能源汽车;机器人概念;创投;低空经济;专精特新;融资融券;沪股通,17
001260,5,001260.SZ,长安汽车概念;华为汽车;比亚迪概念;小米概念;小米汽车,33
002643,16,002643.SZ,光刻胶;OLED;芯片概念;固态电池;锂电池概念;钙钛矿电池;供销社;燃料电池;PEEK材料;回购增持再贷款概念;人民币贬值受益;国企改革;仿制药一致性评价;肝炎概念;深股通;融资融券,33
688772,24,688772.SH,同花顺果指数;华为手机;钠离子电池;苹果概念;消费电子概念;固态电池;智能穿戴;小米概念;人形机器人;新能源汽车;飞行汽车(eVTOL);无人机;锂电池概念;储能;机器人概念;家用电器;低空经济;人民币贬值受益;华为概念;粤港澳大湾区;回购增持再贷款概念;DeepSeek概念;融资融券;沪股通,17
300828,16,300828.SZ,医疗器械概念;一带一路;京津冀一体化;汽车热管理;风电;机器人概念;新能源汽车;充电桩;储能;国企改革;光伏概念;比亚迪概念;数据中心;5G;液冷服务器;股权转让(并购重组),33
300037,16,300037.SZ,钠离子电池;氟化工概念;固态电池;锂电池概念;宁德时代概念;超级电容;液冷服务器;比亚迪概念;特斯拉概念;新能源汽车;OLED;数据中心;先进封装;芯片概念;深股通;融资融券,33
603895,13,603895.SH,数字孪生;新型工业化;长安汽车概念;华为概念;特斯拉概念;机器人概念;专精特新;新能源汽车;工业互联网;人形机器人;储能;锂电池概念;固态电池,17
301308,22,301308.SZ,存储芯片;国家大基金持股;AI PC;AI手机;先进封装;EDR概念;芯片概念;AI眼镜;消费电子概念;智能穿戴;数据中心;小米概念;智能座舱;信创;华为概念;华为鲲鹏;专精特新;小米汽车;机器人概念;人民币贬值受益;深股通;融资融券,33
603786,8,603786.SH,汽车电子;无人驾驶;传感器;比亚迪概念;新能源汽车;专精特新;融资融券;沪股通,17
300601,7,300601.SZ,生物疫苗;肝炎概念;创新药;流感;合成生物;深股通;融资融券,33
301446,4,301446.SZ,风电;农机;数据中心;融资融券,33
688615,18,688615.SH,AIGC概念;财税数字化;华为昇腾;抖音概念(字节概念);云计算;数据要素;智慧政务;鸿蒙概念;数据安全;人工智能;AI应用;数字经济;华为概念;互联网金融;机器人概念;AI智能体;沪股通;融资融券,17
300827,12,300827.SZ,宁德时代概念;光伏概念;智能电网;储能;氢能源;可控核聚变;绿色电力;专精特新;数据中心;一带一路;融资融券;深股通,33
688611,16,688611.SH,存储芯片;芯片概念;特高压;钙钛矿电池;智能电网;物联网;传感器;机器人概念;区块链;人形机器人;电力物联网;光伏概念;储能;虚拟电厂;沪股通;融资融券,17
688148,9,688148.SH,固态电池;动力电池回收;锂电池概念;宁德时代概念;芯片概念;比亚迪概念;特斯拉概念;人形机器人;融资融券,17
300633,6,300633.SZ,医疗器械概念;宠物经济;智能医疗;中俄贸易概念;融资融券;深股通,33
603888,27,603888.SH,Sora概念(文生视频);AI应用;AI语料;AIGC概念;多模态AI;AI智能体;知识产权保护;虚拟数字人;Web3.0;数据确权;文化传媒概念;数据要素;云计算;阿里巴巴概念;在线教育;区块链;数据安全;DeepSeek概念;元宇宙;人工智能;数字经济;京津冀一体化;创投;乡村振兴;国企改革;沪股通;融资融券,17
688779,14,688779.SH,钠离子电池;固态电池;动力电池回收;锂电池概念;宁德时代概念;储能;高压快充;飞行汽车(eVTOL);低空经济;无人机;国企改革;央企国企改革;融资融券;沪股通,17
603278,8,603278.SH,商业航天;人形机器人;海峡两岸;一带一路;风电;生物质能发电;高端装备;绿色电力,17
002246,11,002246.SZ,核污染防治;军民融合;军工;商业航天;核电;专精特新;西部大开发;垃圾分类;国企改革;深股通;融资融券,33
300881,12,300881.SZ,特钢概念;超超临界发电;光热发电;氢能源;核电;一体化压铸;新能源汽车;创投;专精特新;比亚迪概念;减速器;融资融券,33
000503,16,000503.SZ,DRG/DIP;AI智能体;数据要素;家庭医生;数据确权;人工智能;数字经济;智能医疗;养老概念;华为概念;央企国企改革;国企改革;回购增持再贷款概念;深股通;融资融券;AI应用,33
000762,10,000762.SZ,盐湖提锂;小金属概念;金属铜;化肥;锂电池概念;深股通;融资融券;西部大开发;国企改革;央企国企改革,33
603087,8,603087.SH,减肥药;创新药;医疗器械概念;智能医疗;虚拟数字人;2025年报预增;沪股通;融资融券,17
000962,13,000962.SZ,超导概念;可控核聚变;航空发动机;商业航天;小金属概念;核电;超级电容;3D打印;央企国企改革;芯片概念;西部大开发;国企改革;深股通,33
002132,7,002132.SZ,有机硅概念;硅能源;黄金概念;光伏概念;特高压;深股通;融资融券,33
002583,29,002583.SZ,智慧城市;低空经济;无人机;卫星导航;智慧政务;互联网金融;信创;区块链;安防;人工智能;物联网;DeepSeek概念;量子科技;粤港澳大湾区;工业互联网;中俄贸易概念;机器人概念;一带一路;华为汽车;6G概念;星闪概念;新能源汽车;5G;芯片概念;俄乌冲突概念;汽车电子;深股通;商业航天;融资融券,33
000737,7,000737.SZ,金属铜;黄金概念;小金属概念;PCB概念;国企改革;融资融券;深股通,33
688072,6,688072.SH,国家大基金持股;存储芯片;先进封装;芯片概念;沪股通;融资融券,17
603638,8,603638.SH,减速器;人形机器人;机器人概念;新型工业化;高端装备;智能电网;融资融券;沪股通,17
000695,4,000695.SZ,固态电池;锂电池概念;储能;光伏概念,33
000655,6,000655.SZ,金属铜;小金属概念;钒电池;国企改革;深股通;融资融券,33
920402,7,920402.BJ,融资融券;氢能源;光伏概念;碳中和;国企改革;硅能源;芯片概念,151
002516,17,002516.SZ,新能源汽车;华为汽车;国企改革;绿色电力;汽车电子;无人驾驶;卫星导航;商业航天;消费电子概念;芯片概念;智能穿戴;先进封装;汽车芯片;5G;华为手机;深股通;股权转让(并购重组),33
002173,15,002173.SZ,脑机接口;高压氧舱;华为昇腾;智能医疗;人工智能;医疗器械概念;DeepSeek概念;医美概念;眼科医疗;养老概念;民营医院;三胎概念;共同富裕示范区;深股通;融资融券,33
603630,5,603630.SH,网红经济;DeepSeek概念;医美概念;创投;沪股通,17
603778,11,603778.SH,HJT电池;TOPCON电池;钙钛矿电池;硅能源;虚拟电厂;固态电池;新型城镇化;锂电池概念;光伏概念;储能;PPP概念,17
603275,10,603275.SH,减速器;新型工业化;新能源汽车;机器人概念;专精特新;工业互联网;物联网;风电;沪股通;融资融券,17
