股票代码,code,market_code,所属概念,所属概念数量
600110.SH,600110,17,PET铜箔;固态电池;锂电池概念;宁德时代概念;PCB概念;军工;比亚迪概念;新能源汽车;特斯拉概念;无人机;核电;储能;粤港澳大湾区;绿色电力;融资融券;股权转让(并购重组);沪股通,17
601568.SH,601568,17,煤化工概念;水泥概念;绿色电力;氢能源;国企改革;西部大开发;沪股通;融资融券,8
600170.SH,600170,17,黄金概念;水泥概念;绿色电力;房屋检测;参股券商;PPP概念;土壤修复;上海国企改革;雄安新区;国企改革;光伏建筑一体化;一带一路;装配式建筑;乡村振兴;证金持股;水利;地下管网;DeepSeek概念;物业管理;新型城镇化;碳中和;数字孪生;人工智能;核电;数据中心;机器人概念;低空经济;融资融券;沪股通,29
600310.SH,600310,17,超超临界发电;绿色电力;抽水蓄能;风电;参股券商;国企改革;储能;西部大开发;沪股通;融资融券;创投;DeepSeek概念;人工智能,13
002079.SZ,002079,33,HJT电池;BC电池;钙钛矿电池;TOPCON电池;第三代半导体;先进封装;光伏概念;汽车芯片;芯片概念;传感器;消费电子概念;人形机器人;苹果概念;比亚迪概念;智能穿戴;汽车电子;小米概念;无线耳机;虚拟现实;5G;华为概念;物联网;储能;创投;深股通;融资融券;股权转让(并购重组),27
601866.SH,601866,17,航运概念;同花顺中特估100;参股银行;国企改革;上海自贸区;回购增持再贷款概念;央企国企改革;沪股通;融资融券;储能;数字经济;中字头股票,12
688372.SH,688372,17,存储芯片;先进封装;汽车芯片;MCU芯片;芯片概念;消费电子概念;2025年报预增;沪股通;融资融券,9
002743.SZ,002743,33,装配式建筑;新型城镇化;雄安新区;PPP概念;可控核聚变,5
002817.SZ,002817,33,医疗器械概念;专精特新,2
002869.SZ,002869,33,ETC;数据要素;智慧城市;车联网(车路协同);鸿蒙概念;数字经济;百度概念;数字孪生;智慧灯杆;人工智能;长安汽车概念;华为概念;无人驾驶;物联网;智能座舱;机器人概念;汽车电子;新能源汽车;粤港澳大湾区;专精特新;毫米波雷达;深股通;融资融券,23
601015.SH,601015,17,煤炭概念;煤化工概念;天然气;西部大开发;沪股通;污水处理;融资融券,7
300013.SZ,300013,33,统一大市场;冷链物流;跨境电商;智能物流;一带一路;国企改革;物联网;车联网(车路协同);比亚迪概念;卫星导航;摘帽;股权转让(并购重组),12
301010.SZ,301010,33,专精特新;建筑节能;冰雪产业;数据中心;特斯拉概念;冷链物流;碳中和;融资融券,8
301683.SZ,301683,33,注册制次新股;商业航天;粤港澳大湾区;专精特新;MiniLED;MicroLED概念;新股与次新股;融资融券,8
600635.SH,600635,17,天然气;绿色电力;互联网金融;污水处理;创投;充电桩;独角兽概念;沪股通;融资融券;高压快充;新能源汽车;2025年报预增,12
688416.SH,688416,17,存储芯片;MCU芯片;中芯国际概念;芯片概念;消费电子概念;小米概念;语音技术;人工智能;回购增持再贷款概念;融资融券,10
002032.SZ,002032,33,高股息精选;深股通;融资融券;家用电器;一带一路,5
000659.SZ,000659,33,啤酒概念;横琴新区;粤港澳大湾区,3
688327.SH,688327,17,华为昇腾;华为欧拉;云计算;多模态AI;算力租赁;ChatGPT概念;智慧政务;信创;网络安全;数据确权;AI智能体;AIGC概念;虚拟数字人;东数西算(算力);鸿蒙概念;区块链;元宇宙;人脸识别;DeepSeek概念;智慧城市;车联网(车路协同);互联网金融;人工智能;华为概念;跨境支付(CIPS);AI PC;智能医疗;机器视觉;AI应用;无人驾驶;无人零售;无人机;芯片概念;机器人概念;人形机器人;智能电网;专精特新;养老概念;沪股通;融资融券,40
300267.SZ,300267,33,AI应用;幽门螺杆菌概念;维生素;流感;医药电商;合成生物;仿制药一致性评价;智能医疗;医疗器械概念;小金属概念;消毒剂;锂电池概念;人工智能;深股通;融资融券,15
000695.SZ,000695,33,石墨电极;固态电池;锂电池概念;储能;光伏概念,5
301314.SZ,301314,33,专精特新;F5G概念;汽车电子;5G;粤港澳大湾区;新型工业化;WiFi 6;家用电器;新能源汽车;融资融券,10
603176.SH,603176,17,新型城镇化;乡村振兴;雄安新区;PPP概念;水利;京津冀一体化,6
000059.SZ,000059,33,煤化工概念;化肥;石墨电极;国企改革;央企国企改革;深股通;融资融券,7
600315.SH,600315,17,三胎概念;合成生物;跨境电商;消毒剂;沪股通;融资融券,6
601005.SH,601005,17,特钢概念;央企国企改革;国企改革;西部大开发;风电;海工装备;核电;军工;新能源汽车;沪股通;融资融券,11
603815.SH,603815,17,新型城镇化;地下管网;PPP概念;乡村振兴;水利;一带一路;沪股通,7
002763.SZ,002763,33,跨境电商,1
605180.SH,605180,17,露营经济;碳纤维,2
002235.SZ,002235,33,Web3.0;知识产权保护;数据确权;NFT概念;区块链;文化传媒概念;蚂蚁集团概念;数据要素;网络安全;独角兽概念;体育产业;福建自贸区;海峡两岸;物业管理;比亚迪概念;股权转让(并购重组);融资融券,17
600771.SH,600771,17,医药电商;白酒概念;创新药;阿尔茨海默概念;国企改革;融资融券;沪股通,7
300300.SZ,300300,33,家庭医生;文化传媒概念;海峡两岸;独角兽概念;数字经济;智慧城市;人工智能;智能医疗;国企改革;创投;东数西算(算力);医疗器械概念;数据中心;充电桩;2025年报预增;融资融券;摘帽,17
600803.SH,600803,17,俄乌冲突概念;天然气;煤化工概念;高股息精选;沪股通;融资融券;氢能源;雄安新区;燃料电池;DeepSeek概念;股权转让(并购重组),11
300601.SZ,300601,33,生物疫苗;肝炎概念;流感;创新药;合成生物;深股通;融资融券,7
688621.SH,688621,17,CRO概念;减肥药;细胞免疫治疗;创新药;仿制药一致性评价;肝炎概念;智能医疗;宠物经济;人工智能;华为盘古;专精特新;回购增持再贷款概念;股权转让(并购重组);融资融券;沪股通,15
002524.SZ,002524,33,民营医院;眼科医疗;医美概念;装配式建筑;智能医疗;地下管网;创投;人工智能;西部大开发;新疆振兴;天然气,11
605089.SH,605089,17,预制菜;冷链物流;长三角一体化,3
920403.BJ,920403,151,转基因;玉米;乡村振兴;融资融券;粮食概念;人工智能;农业种植,7
000001.SZ,000001,33,高股息精选;证金持股;跨境支付(CIPS);深股通;融资融券,5
300482.SZ,300482,33,芬太尼;猴痘概念;流感;肝炎概念;幽门螺杆菌概念;基因测序;医药电商;辅助生殖;宠物经济;工业大麻;三胎概念;医疗器械概念;智能医疗;食品安全;AI应用;DeepSeek概念;粤港澳大湾区;腾讯概念;人工智能;深股通;融资融券,21
600582.SH,600582,17,煤炭概念;高股息精选;国企改革;央企国企改革;中俄贸易概念;沪股通;融资融券;人工智能;机器人概念;华为概念;F5G概念,11
002721.SZ,002721,33,黄金概念;小金属概念;互联网金融;数字货币;区块链;DeepSeek概念;AI智能体;AI应用;智慧政务;移动支付;数字经济;人工智能;国企改革;阿里巴巴概念;3D打印;深股通;摘帽,17
600511.SH,600511,17,芬太尼;医药电商;流感;冷链物流;国企改革;央企国企改革;沪股通;融资融券,8
600022.SH,600022,17,特钢概念;国企改革;回购增持再贷款概念;工业互联网;人工智能;机器人概念;融资融券;沪股通,8
002486.SZ,002486,33,露营经济;体育产业;医疗器械概念;人民币贬值受益,4
002926.SZ,002926,33,期货概念;国企改革;西部大开发;2025年报预增;融资融券;深股通,6
300599.SZ,300599,33,石墨烯;粤港澳大湾区;水利;地下管网,4
600345.SH,600345,17,光纤概念;商业航天;卫星导航;华为概念;安防;车联网(车路协同);智慧城市;信创;人工智能;央企国企改革;数据要素;DeepSeek概念;国企改革;股权转让(并购重组);沪股通;融资融券,16
000545.SZ,000545,33,钛白粉概念;磷化工;锂电池概念;股权转让(并购重组);融资融券,5
603825.SH,603825,22,文化传媒概念;NFT概念;网红经济;IP经济(谷子经济);虚拟数字人;在线教育;AIGC概念;Sora概念(文生视频);小红书概念;Web3.0;旅游概念;区块链;AI智能体;元宇宙;数据要素;抖音概念(字节概念);百度概念;数字经济;腾讯概念;DeepSeek概念;人工智能;创投;AI应用;免税店;ST板块;华为概念;国企改革;机器人概念;数据中心;农村电商;人形机器人,31
603182.SH,603182,17,人造肉;大豆;粮食概念;乡村振兴;股权转让(并购重组),5
002672.SZ,002672,33,医疗废物处理;广东自贸区;生物质能发电;土壤修复;金属回收;PPP概念;固废处理;碳中和;汽车拆解概念;磷化工;污水处理;垃圾分类;国企改革;金属铜;黄金概念;金属锌;氟化工概念;粤港澳大湾区;DeepSeek概念;深股通;融资融券,21
600109.SH,600109,17,期货概念;西部大开发;腾讯概念;沪股通;融资融券,5
605166.SH,605166,17,,0
301386.SZ,301386,33,智能电网;物联网;专精特新;高铁;光伏概念;无人驾驶;融资融券,7
601766.SH,601766,17,中字头股票;证金持股;同花顺中特估100;参股保险;同花顺出海50;PPP概念;沪股通;融资融券;国企改革;雄安新区;央企国企改革;高铁;风电;一带一路;氢能源;特高压;燃料电池;储能;高端装备;机器人概念;新能源汽车;数据中心;芯片概念,23
002134.SZ,002134,33,PCB概念;专精特新;新能源汽车;军工;大飞机;京津冀一体化;天津自贸区;深股通,8
300692.SZ,300692,33,新型城镇化;污水处理;固废处理;绿色电力;PPP概念;燃料电池;合成生物;股权转让(并购重组),8
002366.SZ,002366,33,可控核聚变;超超临界发电;核电;风电;海工装备;商业航天;军工;高端装备;一带一路;国企改革;西部大开发;机器人概念;航运概念;深股通;融资融券,15
605099.SH,605099,17,足球概念;体育产业;人民币贬值受益;沪股通,4
301090.SZ,301090,33,回购增持再贷款概念;3D打印;风电;国企改革;央企国企改革;融资融券;深股通,7
688137.SH,688137,17,CRO概念;细胞免疫治疗;重组蛋白;流感;合成生物;专精特新;融资融券,7
688739.SH,688739,17,生物疫苗;流感;重组蛋白;融资融券;沪股通,5
300894.SZ,300894,33,创投;家用电器;智能家居;机器人概念;人形机器人;深股通;融资融券,7
002217.SZ,002217,33,OLED;电子纸;柔性屏(折叠屏);富士康概念;华为手机;无线充电;消费电子概念;智能穿戴;PCB概念;5G;虚拟现实;汽车电子;传感器;华为概念;ETC;比亚迪概念;海峡两岸;新能源汽车;机器人概念;东数西算(算力);福建自贸区;人民币贬值受益;创投;算力租赁;国企改革;深股通;摘帽,27
600692.SH,600692,17,农业种植;乡村振兴;土地流转;生态农业;粮食概念;国企改革;创投;光伏建筑一体化;绿色电力;文化传媒概念;风电;2025年报预增;融资融券,13
000761.SZ,000761,33,特钢概念;煤化工概念;国企改革;央企国企改革;绿色电力;深股通;融资融券,7
300189.SZ,300189,33,转基因;玉米;粮食概念;土地流转;生态农业;海南自贸区;农业种植;乡村振兴;合成生物;融资融券,10
603072.SH,603072,17,稀土永磁;西部大开发;机器人概念;新能源汽车;风电;人形机器人;沪股通;融资融券,8
603968.SH,603968,17,代糖概念;染料;维生素,3
600050.SH,600050,17,同花顺中特估100;中字头股票;央企国企改革;国企改革;国资云;一带一路;移动支付;数据要素;区块链;数据安全;DeepSeek概念;人工智能;低空经济;云计算;物联网;量子科技;智能家居;阿里巴巴概念;卫星导航;商业航天;算力租赁;沪股通;融资融券;同花顺新质50;6G概念;5G;数据中心;中国AI 50,28
002758.SZ,002758,33,化肥;供销社;生态农业;粮食概念;农业种植;农村电商;乡村振兴;土壤修复;俄乌冲突概念;冷链物流;医药电商;中俄贸易概念;农机;共同富裕示范区;数字乡村;数字经济;无人机;深股通,18
688690.SH,688690,17,减肥药;2025年报预增;食品安全;专精特新;2026一季报预增;融资融券;沪股通,7
688019.SH,688019,17,中芯国际概念;存储芯片;先进封装;光刻胶;第三代半导体;芯片概念;专精特新;上海自贸区;沪股通;融资融券,10
301049.SZ,301049,33,医疗废物处理;固废处理;汽车拆解概念;储能;锂电池概念;动力电池回收;金属回收;融资融券,8
600755.SH,600755,17,航运概念;统一大市场;中俄贸易概念;参股券商;参股银行;福建自贸区;国企改革;养老概念;一带一路;海峡两岸;期货概念;医疗器械概念;回购增持再贷款概念;高股息精选;智能医疗;DeepSeek概念;风电;沪股通;融资融券;锂电池概念;动力电池回收;小金属概念;华为数字能源,23
002200.SZ,002200,33,ST板块;PPP概念;特色小镇;污水处理;国企改革;西部大开发,6
002244.SZ,002244,33,租售同权;物业管理;特色小镇;证金持股;固态电池;乡村振兴;深股通;融资融券;养老概念;共同富裕示范区;海峡两岸,11
600295.SH,600295,17,煤炭概念;小金属概念;水泥概念;高股息精选;西部大开发;光伏概念;硅能源;创投;沪股通;融资融券,10
000403.SZ,000403,33,肝炎概念;国企改革;DeepSeek概念;股权转让(并购重组);深股通;融资融券,6
301326.SZ,301326,33,富士康概念;液冷服务器;苹果概念;芯片概念;消费电子概念;3D打印;比亚迪概念;无人机;人民币贬值受益;宁德时代概念;锂电池概念;固态电池;深股通;融资融券,14
605318.SH,605318,17,智能家居;长三角一体化;装配式建筑,3
920029.BJ,920029,151,储能;充电桩;人民币贬值受益;智能电网;一带一路;融资融券;国企改革;西部大开发;央企国企改革,9
603980.SH,603980,17,染料;有机硅概念;阿尔茨海默概念;仿制药一致性评价;创新药;医疗器械概念;家用电器;股权转让(并购重组),8
301287.SZ,301287,33,足球概念;体育产业;冰雪产业;跨境电商;养老概念;参股银行;人民币贬值受益;一带一路;人工智能;物联网;DeepSeek概念;消费电子概念;AIGC概念;AI智能体;融资融券,15
688575.SH,688575,17,猴痘概念;肝炎概念;辅助生殖;基因测序;医疗器械概念;智能医疗;脑机接口;DeepSeek概念;沪股通;融资融券,10
300738.SZ,300738,33,算力租赁;智谱AI;云计算;快手概念;东数西算(算力);网络安全;腾讯概念;阿里巴巴概念;百度概念;数据要素;数据中心;DeepSeek概念;华为概念;人工智能;芯片概念;粤港澳大湾区;光伏概念;一带一路;绿色电力;融资融券;深股通,21
