股票代码,code,market_code,所属概念,所属概念数量
301039.SZ,301039,33,冷链物流;氢能源;高端装备;统一大市场;新能源汽车;人民币贬值受益;智能物流;无人驾驶;华为概念;融资融券;深股通,11
603919.SH,603919,17,白酒概念;啤酒概念;西部大开发;回购增持再贷款概念;沪股通;融资融券,6
000428.SZ,000428,33,预制菜;物业管理;职业教育;国企改革;股权转让(并购重组);融资融券,6
301390.SZ,301390,33,水利;智慧城市;人工智能;数字孪生;数字经济;电力物联网;安防;华为概念;数据要素;空间计算;阿里巴巴概念;充电桩;时空大数据;智能电网;数据中心;信创;碳交易;5G;特高压;光伏建筑一体化;储能;虚拟电厂;光伏概念;风电;绿色电力;融资融券,26
000659.SZ,000659,33,啤酒概念;横琴新区;粤港澳大湾区,3
600533.SH,600533,17,物业管理;雄安新区;参股银行;国企改革;互联网金融;长三角一体化;独角兽概念;融资融券,8
300219.SZ,300219,33,MicroLED概念;MiniLED;柔性屏(折叠屏);MR(混合现实);消费电子概念;汽车电子;小米概念;芯片概念;光刻机;虚拟现实;小米汽车;比亚迪概念;华为汽车;新能源汽车;华为概念;长安汽车概念;车联网(车路协同);无人机;粤港澳大湾区;回购增持再贷款概念;互联网金融;文化传媒概念;国企改革;深股通;融资融券,25
002225.SZ,002225,33,小金属概念;中俄贸易概念;燃料电池;氢能源;碳中和;俄乌冲突概念;证金持股;深股通,8
600810.SH,600810,17,国企改革;回购增持再贷款概念;光伏建筑一体化;军工;股权转让(并购重组);沪股通;融资融券,7
603058.SH,603058,17,第三代半导体;芯片概念;烟草;创投;工业大麻;西部大开发;股权转让(并购重组),7
600675.SH,600675,17,物业管理;预制菜;土地流转;上海国企改革;国企改革;乡村振兴;沪股通;融资融券,8
000619.SZ,000619,33,建筑节能;新型城镇化;光伏建筑一体化;国企改革;一带一路;智能家居;数字经济;工业互联网;光伏概念,9
605378.SH,605378,17,锂电池概念;共同富裕示范区;长三角一体化;人民币贬值受益;工业互联网;沪股通,6
000059.SZ,000059,33,煤化工概念;化肥;石墨电极;国企改革;央企国企改革;深股通;融资融券,7
002522.SZ,002522,33,PVDF概念;专精特新;长三角一体化;传感器;5G;华为概念;共同富裕示范区;国企改革;光纤概念;融资融券,10
002286.SZ,002286,33,代糖概念;合成生物;参股银行;中俄贸易概念;三胎概念,5
002116.SZ,002116,33,装配式建筑;新型城镇化;污水处理;土壤修复;固废处理;垃圾分类;乡村振兴;雄安新区;建筑节能;特色小镇;国企改革;一带一路;参股券商;啤酒概念;智能物流;央企国企改革;光伏建筑一体化;机器人概念;人工智能;DeepSeek概念;数据要素;动力电池回收;固态电池;深股通;中字头股票,25
300507.SZ,300507,33,飞行汽车(eVTOL);比亚迪概念;传感器;汽车热管理;华为汽车;低空经济;新能源汽车;芯片概念;高压快充;股权转让(并购重组);深股通;融资融券,12
603120.SH,603120,17,光刻胶;专精特新;芯片概念;环氧丙烷;融资融券,5
300979.SZ,300979,33,三胎概念;体育产业;同花顺出海50;绿色电力;人民币贬值受益;融资融券;深股通,7
600133.SH,600133,17,工业互联网;智慧城市;人工智能;DeepSeek概念;数字经济;创投;固废处理;污水处理;PPP概念;雄安新区;国企改革;碳交易;沪股通;融资融券,14
688531.SH,688531,17,PCB概念;液冷服务器;芯片概念;比亚迪概念;专精特新;宁德时代概念;特斯拉概念;储能;固态电池;锂电池概念;高端装备;商业航天;一体化压铸;人工智能;食品安全;回购增持再贷款概念;沪股通;融资融券,18
002072.SZ,002072,33,煤炭概念,1
002936.SZ,002936,33,深股通;融资融券,2
002689.SZ,002689,33,航空发动机;机器人概念;2025年报预增;机器视觉;工业互联网;风电;中俄贸易概念;ST板块,8
601966.SH,601966,17,回购增持再贷款概念;一带一路;农机;智能物流;体育产业;长安汽车概念;新能源汽车;机器人概念;比亚迪概念;人工智能;DeepSeek概念;沪股通;融资融券,13
600067.SH,600067,17,锂电池概念;参股银行;储能;氢能源;两轮车;长安汽车概念;创投;新能源汽车;海峡两岸;比亚迪概念;机器人概念;福建自贸区;人形机器人;无人机;融资融券;股权转让(并购重组),16
300206.SZ,300206,33,血氧仪;三胎概念;智能医疗;宠物经济;腾讯概念;医疗器械概念;人工智能;DeepSeek概念;人民币贬值受益;AI应用;2025年报预增;低空经济;芯片概念;深股通,14
601818.SH,601818,17,高股息精选;证金持股;国企改革;沪股通;融资融券,5
600202.SH,600202,17,中俄贸易概念;创投;一带一路;黑龙江自贸区;国企改革;回购增持再贷款概念;核电;超超临界发电,8
603917.SH,603917,17,一体化压铸;小米汽车;新能源汽车;比亚迪概念;长三角一体化;宁德时代概念,6
600735.SH,600735,22,石墨烯;ST板块;机器人概念;中俄贸易概念;人民币贬值受益;三胎概念;养老概念;跨境电商;中韩自贸区;旅游概念,10
601568.SH,601568,17,煤化工概念;水泥概念;绿色电力;氢能源;国企改革;西部大开发;沪股通;融资融券,8
000407.SZ,000407,33,页岩气;天然气;俄乌冲突概念;地下管网;股权转让(并购重组);合成生物;新型城镇化,7
688015.SH,688015,17,2025年报预增;车联网(车路协同);低空经济;无人机;人工智能;职业教育;京津冀一体化;DeepSeek概念;元宇宙;区块链;AI应用;融资融券,12
002267.SZ,002267,33,天然气;证金持股;地下管网;西部大开发;国企改革;深股通;融资融券,7
603041.SH,603041,17,建筑节能;有机硅概念;专精特新,3
600567.SH,600567,17,参股银行;污水处理;固废处理;碳交易;生物质能发电;碳中和;回购增持再贷款概念;一带一路;创投;智能物流;数字经济;工业互联网;储能;比亚迪概念;无人驾驶;小米概念;沪股通;融资融券,18
603818.SH,603818,17,京津冀一体化;人民币贬值受益;海峡两岸;智能家居,4
000541.SZ,000541,33,参股银行;智能家居;跨境电商;智慧灯杆;养老概念;国企改革;医疗器械概念;长安汽车概念;回购增持再贷款概念;华为汽车;海工装备;小米汽车;新能源汽车;医美概念;小米概念;华为概念;DeepSeek概念;军民融合;芯片概念;证金持股;AI智能体;第三代半导体;深股通;融资融券,24
301314.SZ,301314,33,专精特新;粤港澳大湾区;家用电器;5G;新型工业化;汽车电子;F5G概念;WiFi 6;新能源汽车;融资融券,10
601096.SH,601096,17,特高压;智能电网;风电;核电;光伏概念;央企国企改革;2025年报预增;国企改革;股权转让(并购重组);沪股通;融资融券,11
600742.SH,600742,17,国企改革;新能源汽车;参股保险;长安汽车概念;华为汽车;比亚迪概念;传感器;机器人概念;特斯拉概念;无人驾驶;低空经济;小米概念;芯片概念;智能座舱;机器视觉;沪股通;融资融券,17
002305.SZ,002305,33,租售同权;特色小镇;物业管理;ST板块;PPP概念;雄安新区;国企改革;央企国企改革,8
688550.SH,688550,17,光刻胶;OLED;人民币贬值受益;钙钛矿电池;西部大开发;国企改革;乡村振兴;减肥药;创新药;股权转让(并购重组);沪股通;融资融券,12
600036.SH,600036,17,高股息精选;同花顺中特估100;证金持股;沪股通;融资融券;同花顺漂亮100;跨境支付(CIPS),7
301100.SZ,301100,33,可降解塑料;专精特新;光伏概念;一带一路;POE胶膜;融资融券,6
002942.SZ,002942,33,磷化工;乡村振兴;2025年报预增,3
002650.SZ,002650,33,ST板块,1
300344.SZ,300344,37,,0
688200.SH,688200,17,第三代半导体;芯片概念;专精特新;华为概念;高端装备;京津冀一体化;沪股通;融资融券,8
688125.SH,688125,17,光刻胶;苹果概念;消费电子概念;宁德时代概念;汽车电子;工业母机;比亚迪概念;机器视觉;专精特新;人形机器人;新型工业化;机器人概念;一带一路;融资融券,14
688305.SH,688305,17,工业母机;新型工业化;芯片概念;专精特新;高端装备;无人机;新能源汽车;军工;低空经济;机器人概念;核电;商业航天;航空发动机;华为概念;大飞机;DeepSeek概念;沪股通;融资融券,18
301251.SZ,301251,33,共封装光学(CPO);PCB概念;富士康概念;5G;MiniLED;汽车电子;新型工业化;专精特新;工业互联网;机器人概念;一带一路;深股通;融资融券,13
002142.SZ,002142,33,证金持股;深股通;融资融券;共同富裕示范区,4
301077.SZ,301077,33,人工智能;AI智能体;专精特新;东数西算(算力);英伟达概念;AI应用;量子科技;跨境电商;储能;融资融券,10
301248.SZ,301248,33,算力租赁;华为昇腾;智谱AI;云计算;财税数字化;华为鲲鹏;数据确权;云办公;多模态AI;网络安全;信创;东数西算(算力);智慧政务;人脸识别;AI智能体;AIGC概念;时空大数据;腾讯概念;阿里巴巴概念;数据要素;语音技术;智慧灯杆;卫星导航;区块链;在线教育;安防;智慧城市;华为数字能源;数字乡村;数字孪生;数据中心;华为概念;DeepSeek概念;物联网;人工智能;5G;液冷服务器;数字经济;智能医疗;芯片概念;无人机;智能电网;低空经济;新型工业化;机器人概念;粤港澳大湾区;智能物流;新型城镇化;AI应用;融资融券,50
688226.SH,688226,17,共封装光学(CPO);数据中心;东数西算(算力);智能电网;华为概念;特斯拉概念;专精特新;光伏概念;储能;HJT电池;风电;钠离子电池;沪股通;融资融券,14
000935.SZ,000935,33,创投;CRO概念;职业教育;减肥药;西部大开发;辅助生殖;水泥概念;深股通;融资融券,9
300631.SZ,300631,33,盐湖提锂;稀土永磁;锂电池概念;专精特新;固态电池;污水处理;垃圾分类;净水概念;光伏概念,9
600879.SH,600879,17,军工信息化;太赫兹;卫星导航;商业航天;军民融合;军工;无人机;量子科技;低空经济;高端装备;物联网;芯片概念;传感器;京津冀一体化;特高压;央企国企改革;医疗器械概念;国企改革;沪股通;融资融券,20
000568.SZ,000568,33,白酒概念;超级品牌;啤酒概念;证金持股;同花顺漂亮100;参股券商;深股通;融资融券;国企改革;西部大开发;回购增持再贷款概念,11
605117.SH,605117,17,2026一季报预增;光伏概念;储能;一带一路;同花顺出海50;人民币贬值受益;共同富裕示范区;家用电器;融资融券;沪股通,10
001379.SZ,001379,33,商业航天;核电;光伏概念;中俄贸易概念;人民币贬值受益;融资融券,6
301238.SZ,301238,33,钠离子电池;固态电池;锂电池概念;宁德时代概念;有机硅概念;储能;新能源汽车;超级电容;2025年报预增;汽车热管理;高压快充;无人机;国企改革;股权转让(并购重组);深股通;融资融券,16
300428.SZ,300428,33,稀土永磁;金属回收;3D打印;航空发动机;锂电池概念;氟化工概念;军工;固态电池;特斯拉概念;商业航天;汽车拆解概念;大飞机;一体化压铸;比亚迪概念;低空经济;新能源汽车;无人机;芯片概念;专精特新;一带一路;钠离子电池;消费电子概念;人形机器人;军民融合;机器人概念;汽车热管理;长安汽车概念;融资融券;深股通,29
002605.SZ,002605,33,手机游戏;短剧游戏;AIGC概念;网络游戏;小红书概念;文化传媒概念;抖音概念(字节概念);腾讯概念;IP经济(谷子经济);AI应用;网红经济;独角兽概念;体育产业;创投;细胞免疫治疗;长三角一体化;深股通,17
920195.BJ,920195,151,两轮车;2025年报预增;特斯拉概念;长安汽车概念;融资融券;比亚迪概念;新能源汽车;人民币贬值受益;专精特新;一带一路,10
601688.SH,601688,17,期货概念;证金持股;沪股通;融资融券;互联网金融;参股银行;国企改革,7
603029.SH,603029,17,供销社;农机;乡村振兴;专精特新;新型工业化;新疆振兴,6
000923.SZ,000923,33,金属铜;回购增持再贷款概念;人民币贬值受益;国企改革;雄安新区;京津冀一体化;同花顺中特估100;融资融券;深股通,9
000792.SZ,000792,33,盐湖提锂;化肥;小金属概念;锂电池概念;央企国企改革;西部大开发;2025年报预增;国企改革;新能源汽车;比亚迪概念;同花顺漂亮100;特色小镇;融资融券;深股通;旅游概念;储能;股权转让(并购重组),17
600079.SH,600079,22,芬太尼;流感;肝炎概念;ST板块;创新药;辅助生殖;民营医院;生物疫苗;医疗器械概念;国企改革;央企国企改革;人工智能,12
605218.SH,605218,17,虚拟现实;MiniLED;智能家居;长安汽车概念;元宇宙;智能座舱;汽车电子;消费电子概念;比亚迪概念;OLED;特斯拉概念,11
600309.SH,600309,17,环氧丙烷;煤化工概念;丙烯酸;POE胶膜;可降解塑料;锂电池概念;绿色电力;国企改革;证金持股;同花顺出海50;同花顺漂亮100;碳纤维;沪股通;融资融券;低空经济;AIGC概念,16
688657.SH,688657,17,鸿蒙概念;华为概念;新型工业化;融资融券,4
300700.SZ,300700,33,消费电子概念;光刻胶;芯片概念;第三代半导体;专精特新;光伏概念;机器人概念;燃料电池;氢能源;融资融券,10
300994.SZ,300994,33,两轮车;体育产业;跨境电商;中俄贸易概念;三胎概念;人民币贬值受益;融资融券,7
002007.SZ,002007,33,禽流感;生物疫苗;流感;肝炎概念;创新药;重组蛋白;深股通;融资融券,8
300349.SZ,300349,33,AI智能体;云计算;数据要素;鸿蒙概念;量子科技;星闪概念;人工智能;DeepSeek概念;智慧城市;华为概念;物联网;传感器;芯片概念;AI应用;储能;氢能源;绿色电力;深股通;融资融券,19
600927.SH,600927,17,期货概念;互联网金融;国企改革;沪股通,4
002125.SZ,002125,33,小金属概念;金属镍;钠离子电池;固态电池;锂电池概念;宁德时代概念;国企改革;污水处理;比亚迪概念;深股通;融资融券,11
002539.SZ,002539,33,磷化工;化肥;硅能源;生态农业;锂电池概念;玉米;西部大开发;农业种植;乡村振兴;电子竞技;融资融券;深股通,12
002275.SZ,002275,33,仿制药一致性评价;流感;创新药;西部大开发;深股通;融资融券,6
600557.SH,600557,17,医药电商;流感;创新药;禽流感;毛发医疗;减肥药;智能医疗;养老概念;证金持股;沪股通;融资融券,11
301212.SZ,301212,33,消毒剂;可降解塑料;共同富裕示范区;锂电池概念;专精特新;融资融券,6
301075.SZ,301075,33,西部大开发;三胎概念;流感;仿制药一致性评价;创新药;融资融券,6
