market_code,所属概念,股票代码,所属概念数量,code
33,汽车拆解概念;存储芯片;稀土永磁;固废处理;金属回收;芯片概念;金属镍;金属钴;百度概念;小金属概念;金属铜;黄金概念;融资融券,301265.SZ,13,301265
17,注册制次新股;2025年报预增;风电;高端装备;新疆振兴;海工装备;独角兽概念;融资融券;新股与次新股,603092.SH,9,603092
17,重组蛋白;合成生物;创新药;减肥药;回购增持再贷款概念;沪股通;融资融券,600867.SH,7,600867
33,宠物经济;跨境电商;共同富裕示范区;IP经济(谷子经济);人民币贬值受益;一带一路,001222.SZ,6,001222
151,融资融券;国企改革;可降解塑料;光刻胶;专精特新,920489.BJ,5,920489
17,绿色电力;固态电池;储能;钠离子电池;宁德时代概念;高铁;锂电池概念;消费电子概念;新能源汽车;家用电器;比亚迪概念;数据中心;华为概念;低空经济;5G;PCB概念;融资融券,603271.SH,17,603271
33,卫星导航;华为海思概念股;商业航天;无人驾驶;无人机;大飞机;飞行汽车(eVTOL);低空经济;机器人概念;芯片概念;小米概念;比亚迪概念;华为概念;粤港澳大湾区;新能源汽车;特斯拉概念;人工智能;量子科技;海工装备;食品安全;DeepSeek概念;网络安全;燃料电池;职业教育;数据要素;土壤修复;中芯国际概念;数据安全;数据确权;回购增持再贷款概念;碳中和;国企改革;深股通,002967.SZ,33,002967
17,福建自贸区;海峡两岸;跨境电商;智能家居;机器人概念;净水概念;人民币贬值受益;小米概念;一带一路;养老概念;芯片概念;沪股通,603408.SH,12,603408
17,商业航天;芯片概念;传感器;低空经济;专精特新;机器人概念;无人驾驶;2025三季报预增;股权转让(并购重组);沪股通;融资融券,688582.SH,11,688582
17,文化传媒概念;在线教育;AIGC概念;AI智能体;人工智能;国企改革;华为概念;沪股通;融资融券,601098.SH,9,601098
33,幽门螺杆菌概念;智能医疗;医疗器械概念;人工智能;专精特新;深股通;融资融券,300406.SZ,7,300406
17,传感器;汽车芯片;芯片概念;比亚迪概念;专精特新;机器人概念;存储芯片;低空经济;回购增持再贷款概念;PVDF概念;民爆概念;融资融券,603375.SH,12,603375
17,减速器;人形机器人;新能源汽车;机器人概念;智能座舱;同花顺新质50;无人驾驶;专精特新;华为概念;5G;沪股通;融资融券,603728.SH,12,603728
33,生物质能发电;医疗废物处理;固废处理;碳交易;绿色电力;国企改革;污水处理;氢能源;碳中和;垃圾分类;深股通;数字经济;百度概念;融资融券,000885.SZ,14,000885
17,天然气;新疆振兴;西部大开发,603706.SH,3,603706
33,人形机器人;华为汽车;新型工业化;特斯拉概念;工业母机;机器人概念;比亚迪概念;机器视觉;新能源汽车;燃料电池;氢能源;深股通,300580.SZ,12,300580
33,化债概念(AMC概念);独角兽概念;创投;参股券商;2025三季报预增;期货概念;风电;国企改革;绿色电力;2025年报预增;乡村振兴;粤港澳大湾区;深股通;融资融券,000987.SZ,14,000987
17,养老概念;医药电商;智能医疗;医疗器械概念;AI智能体;腾讯概念;沪股通;融资融券,603883.SH,8,603883
33,汽车热管理;人形机器人;华为汽车;新型工业化;小米汽车;飞行汽车(eVTOL);特斯拉概念;一体化压铸;新能源汽车;比亚迪概念;机器人概念;小米概念;智能座舱;机器视觉;无人驾驶;低空经济;5G;充电桩;宁德时代概念;液冷服务器;储能;粤港澳大湾区;华为概念;光伏概念;数据中心;创投;华为数字能源;信创;融资融券;深股通,002965.SZ,30,002965
33,人工智能;在线教育;AI应用;职业教育;2025年报预增;西部大开发;融资融券;深股通,300492.SZ,8,300492
151,融资融券;专精特新;智能医疗;物联网;国企改革;医疗器械概念,920992.BJ,6,920992
33,硅能源;光伏建筑一体化;建筑节能;雄安新区;一带一路;光伏概念;OLED;特斯拉概念;军工;消费电子概念;深股通;融资融券;汽车电子,000012.SZ,13,000012
33,新能源汽车;汽车热管理;比亚迪概念;特斯拉概念;燃料电池;机器人概念;人民币贬值受益;锂电池概念;无人驾驶;风电;深股通,002823.SZ,11,002823
17,物业管理;宠物经济;三胎概念;旅游概念;合成生物;仿制药一致性评价;网红经济;流感;医美概念;眼科医疗;创新药;国企改革;重组蛋白;医疗器械概念;独角兽概念;DeepSeek概念;虚拟数字人;海峡两岸;人工智能;元宇宙;腾讯概念;融资融券;沪股通,600223.SH,23,600223
17,绿色电力;光伏概念;BC电池;储能;TOPCON电池;HJT电池;固废处理;污水处理;一带一路;生物质能发电;PPP概念;回购增持再贷款概念;西部大开发;无人机;DeepSeek概念;金属铜;股权转让(并购重组),603759.SH,17,603759
17,水泥概念;福建自贸区;参股银行;海峡两岸;国企改革;参股券商;核电;融资融券,600802.SH,8,600802
33,证金持股;国企改革;互联网金融;创投;深股通;融资融券,002500.SZ,6,002500
151,专精特新;融资融券,920931.BJ,2,920931
33,高压快充;小米概念;新能源汽车;注册制次新股;储能;充电桩;换电概念;粤港澳大湾区;深股通;新股与次新股;融资融券,301590.SZ,11,301590
33,期货概念;国企改革;央企国企改革;融资融券;深股通,002939.SZ,5,002939
17,创新药;仿制药一致性评价;细胞免疫治疗;流感;阿尔茨海默概念;合成生物;沪股通;融资融券,600521.SH,8,600521
33,黄金概念;金属铜;小金属概念;央企国企改革;西部大开发;期货概念;国企改革;深股通;融资融券,000878.SZ,9,000878
33,新疆振兴;新型城镇化;PPP概念;国企改革;乡村振兴;雅下水电概念;西部大开发;水利;一带一路;医疗器械概念;3D打印;DeepSeek概念;深股通;融资融券,002307.SZ,14,002307
33,流感;养老概念;智能医疗;股权转让(并购重组),000590.SZ,4,000590
17,国产航母;大飞机;商业航天;海工装备;军工;核电;高端装备;光伏概念;减速器;一带一路;风电;新型工业化;一体化压铸;工业互联网;人形机器人;机器人概念;国企改革;华为概念;F5G概念;人工智能;同花顺中特估100;融资融券;沪股通;中字头股票,601608.SH,24,601608
33,培育钻石;第三代半导体;芯片概念;海峡两岸;深股通;融资融券,301071.SZ,6,301071
33,存储芯片;MCU芯片;汽车芯片;OLED;芯片概念;汽车电子;AI眼镜;消费电子概念;MiniLED;传感器;小米概念;智能座舱;3D打印;智能音箱;无人驾驶;机器视觉;机器人概念;人民币贬值受益;智能家居;家用电器;安防;物联网;人脸识别;人工智能;京津冀一体化;抖音概念(字节概念);鸿蒙概念;区块链;深股通;融资融券,300223.SZ,30,300223
17,免税店;农村电商;乡村振兴;职业教育;国企改革;西部大开发;股权转让(并购重组),600712.SH,7,600712
151,数字孪生;物联网;鸿蒙概念;机器人概念;智慧城市;AI智能体;数据要素;国企改革;人工智能;股权转让(并购重组);安防;创投;融资融券,920198.BJ,13,920198
33,柔性屏(折叠屏);消费电子概念;毫米波雷达;特斯拉概念;AI眼镜;5G;宁德时代概念;新能源汽车;比亚迪概念;一体化压铸;智能穿戴;智能座舱;人形机器人;小米概念;有机硅概念;华为概念;医疗器械概念;人工智能;国企改革;深股通;融资融券,300328.SZ,21,300328
151,无人驾驶;机器人概念;机器视觉;生态农业;融资融券;高端装备;车联网(车路协同);传感器;新型城镇化;军民融合;专精特新;卫星导航;农机;军工;商业航天;安防;无人机;DeepSeek概念,920363.BJ,18,920363
33,芬太尼;猴痘概念;流感;肝炎概念;幽门螺杆菌概念;基因测序;医药电商;辅助生殖;宠物经济;工业大麻;三胎概念;医疗器械概念;智能医疗;食品安全;腾讯概念;粤港澳大湾区;DeepSeek概念;人工智能;AI应用;深股通;融资融券,300482.SZ,21,300482
17,雅下水电概念;农村电商;新型城镇化;地下管网;水利;PPP概念;冰雪产业;黑龙江自贸区;旅游概念;创投;乡村振兴;国企改革;体育产业;一带一路;生态农业;智慧城市;商业航天,600853.SH,17,600853
33,生物质能发电;绿色电力;固废处理;农业种植;粤港澳大湾区;2025三季报预增,002616.SZ,6,002616
17,专精特新;新型工业化;沪股通;融资融券,603325.SH,4,603325
33,小金属概念;金属铜;金属铅;金属锌;农村电商;盐湖提锂;农机;乡村振兴;储能;减速器;数字乡村;融资融券,000816.SZ,12,000816
33,商业航天;航空发动机;卫星导航;可控核聚变;军工;超导概念;核电;海工装备;5G;柔性屏(折叠屏);专精特新;燃料电池;西部大开发;氢能源;国企改革;小金属概念;医疗器械概念;俄乌冲突概念;深股通;融资融券,002149.SZ,20,002149
17,统一大市场;自由贸易港;航运概念,603117.SH,3,603117
17,统一大市场;证金持股;国企改革;冷链物流;央企国企改革;中俄贸易概念;一带一路;智能物流;京津冀一体化;车联网(车路协同);物联网;沪股通;融资融券;中字头股票,600787.SH,14,600787
33,污水处理;专精特新;新型城镇化;垃圾分类;新能源汽车;固废处理;PPP概念;机器人概念;物联网;数据中心;无人驾驶;智慧城市;车联网(车路协同);人工智能;数字经济;DeepSeek概念,001230.SZ,16,001230
33,C2M概念;网络游戏;拼多多概念;新能源汽车;光伏概念;创投;股权转让(并购重组);一带一路;参股银行,002571.SZ,9,002571
33,金属锌;金属铅;金属铜;黄金概念;金属钴;小金属概念;金属镍;金属回收;国企改革;期货概念;DeepSeek概念;深股通;融资融券,000060.SZ,13,000060
17,新型工业化;传感器;人工智能;机器视觉;数字孪生;专精特新;芯片概念;比亚迪概念;机器人概念;新能源汽车;AI应用;融资融券,688090.SH,12,688090
17,减速器;人形机器人;汽车热管理;特斯拉概念;机器人概念;新能源汽车;无人驾驶;专精特新;宁德时代概念;人民币贬值受益;共同富裕示范区;长三角一体化;沪股通;融资融券,603119.SH,14,603119
17,网红经济;人工智能;智能家居;家用电器;小米概念;共同富裕示范区;AI眼镜;机器人概念;人民币贬值受益;一带一路,603215.SH,10,603215
17,MCU芯片;汽车芯片;英伟达概念;芯片概念;小米概念;无线充电;专精特新;沪股通;融资融券,688368.SH,9,688368
17,青蒿素;仿制药一致性评价;医药电商;证金持股;乡村振兴;创新药;养老概念;工业大麻;国企改革;西部大开发;央企国企改革;沪股通;融资融券,600422.SH,13,600422
33,短剧游戏;小红书概念;快手概念;NFT概念;文化传媒概念;Sora概念(文生视频);虚拟数字人;Web3.0;AIGC概念;拼多多概念;ChatGPT概念;抖音概念(字节概念);IP经济(谷子经济);元宇宙;网红经济;腾讯概念;百度概念;阿里巴巴概念;数据要素;区块链;数字经济;人工智能;虚拟现实;体育产业;三胎概念;智能音箱;冰雪产业;华为概念;京津冀一体化;小米概念;无线耳机;消费电子概念;深股通,002878.SZ,33,002878
17,房屋检测;PPP概念;垃圾分类;装配式建筑;建筑节能;雄安新区;污水处理;国企改革;沪股通;融资融券,600846.SH,10,600846
33,手机游戏;NFT概念;文化传媒概念;网络游戏;AIGC概念;快手概念;IP经济(谷子经济);元宇宙;抖音概念(字节概念);云游戏;腾讯概念;阿里巴巴概念;虚拟现实;AI应用;人工智能;华为概念;创投;摘帽,002425.SZ,18,002425
17,物业管理;国企改革;西部大开发;水利,600665.SH,4,600665
17,商业航天;卫星导航;航空发动机;军民融合;军工;3D打印;芯片概念;PCB概念;机器人概念;先进封装;BC电池;华为概念;华为昇腾;光伏概念;数据中心;央企国企改革;国企改革;金属镍;融资融券,688456.SH,19,688456
33,HJT电池;TOPCON电池;第三代半导体;光伏概念;芯片概念;工业母机;AI眼镜;智能穿戴;比亚迪概念;稀土永磁;深股通;融资融券,002943.SZ,12,002943
17,猪肉;乡村振兴;冷链物流;国企改革;沪股通;华为概念;融资融券,600975.SH,7,600975
17,人形机器人;机器人概念;新能源汽车;机器视觉;专精特新;高端装备;人工智能;智能物流;AI智能体;医疗器械概念;储能;光伏概念;海工装备;氢能源;融资融券;沪股通,688698.SH,16,688698
17,存储芯片;国家大基金持股;汽车芯片;AI PC;AI手机;先进封装;AI眼镜;芯片概念;智能穿戴;消费电子概念;2025年报预增;小米概念;数据中心;专精特新;华为概念;机器人概念;信创;粤港澳大湾区;阿里巴巴概念;人形机器人;比亚迪概念;沪股通;融资融券,688525.SH,23,688525
33,碳纤维;PEEK材料;风电;飞行汽车(eVTOL);大飞机;人形机器人;3D打印;低空经济;海工装备;新能源汽车;机器人概念;比亚迪概念;军工;无人机;2025年报预增;深股通;融资融券,300690.SZ,17,300690
33,专精特新;高铁;融资融券,300906.SZ,3,300906
17,流感;创新药;仿制药一致性评价;CRO概念;维生素;上海国企改革;国企改革;沪股通;融资融券,688247.SH,9,688247
33,无线耳机;苹果概念;柔性屏(折叠屏);比亚迪概念;消费电子概念;新能源汽车;智能穿戴;AI PC;5G;虚拟现实;人民币贬值受益;储能;数据中心;东数西算(算力);深股通;融资融券,002947.SZ,16,002947
33,智能家居;虚拟现实;智能穿戴;MiniLED;小米概念;AI眼镜;汽车电子;消费电子概念;OLED;人民币贬值受益;专精特新;人工智能;鸿蒙概念;在线教育;跨境电商;抖音概念(字节概念);空间计算;智能医疗;一带一路;AI应用;同花顺出海50;深股通,001308.SZ,22,001308
33,信托概念;流感;新型城镇化;雄安新区;参股券商;PPP概念;回购增持再贷款概念;化债概念(AMC概念);国企改革;生物质能发电;固废处理;碳交易;创投;碳中和;证金持股;京津冀一体化;独角兽概念;动力电池回收;深股通;融资融券,000652.SZ,20,000652
33,液冷服务器;ST板块;储能;人脸识别;汽车热管理;ETC;充电桩;车联网(车路协同);移动支付;智慧城市;独角兽概念,300462.SZ,11,300462
17,海峡两岸;互联网金融;融资融券,603696.SH,3,603696
17,智能电网;光伏概念;储能,603829.SH,3,603829
17,两轮车;智能座舱;无人驾驶;车联网(车路协同);新能源汽车;换电概念;独角兽概念;百度概念;参股银行;西部大开发;融资融券;沪股通,601777.SH,12,601777
